"EPA Region","Submission Year","Submission Quarter","PWS ID","PWS Name","Primacy Agency Code","Contaminant Name","Sample Measure (mg/L)","Sampling Start Date","Sampling End Date","PWS Activity Code","PWS Type Code","Owner Type Description","Primacy Type Description","Population Served Count","Primary Source Code","PWS Deactivation Date","Season Begin Date","Season End Date","Is Wholesaler Ind","Is School Or Daycare Ind","Service Connections Count"
"01","2017","3","CT0839053","KLEEN ENERGY SYSTEMS INC","CT","COPPER SUMMARY","3.9","01/01/2017","06/30/2017","A","NTNCWS","Private","State","50","GW","-","01-01","12-31","N","N","4"
"01","2017","3","CT0900143","ST LUKES FOUNDATION - ART BUILDING","CT","COPPER SUMMARY","1.4","07/01/2016","12/31/2016","A","NTNCWS","Private","State","500","GW","-","01-01","12-31","N","N","1"
"01","2017","3","CT1085061","AQUARION WATER CO OF CT -OXFORD TOWN CTR","CT","COPPER SUMMARY","1.47","07/01/2016","12/31/2016","A","NTNCWS","Private","State","25","GWP","-","01-01","12-31","N","N","230"
"01","2017","3","CT1690442","LINEMASTER SWITCH CORP","CT","COPPER SUMMARY","1.5","01/01/2014","12/31/2016","A","NTNCWS","Private","State","178","GW","-","01-01","12-31","N","N","4"
"03","2017","3","DE0000298","ALLEN HARIM FOODS INC","DE","COPPER SUMMARY","6.5","01/01/2017","06/30/2017","A","NTNCWS","Private","State","750","GW","-","01-01","12-31","N","N","5"
"03","2017","3","DE0000298","ALLEN HARIM FOODS INC","DE","COPPER SUMMARY","4.7","07/01/2016","12/31/2016","A","NTNCWS","Private","State","750","GW","-","01-01","12-31","N","N","5"
"03","2017","3","DE0000481","DELAWARE ELECTRIC CO-OP","DE","COPPER SUMMARY","1.5","01/01/2014","12/31/2016","A","NTNCWS","Private","State","130","GW","-","01-01","12-31","N","N","2"
"03","2017","3","DE0000481","DELAWARE ELECTRIC CO-OP","DE","COPPER SUMMARY","1.5","01/01/2015","12/31/2017","A","NTNCWS","Private","State","130","GW","-","01-01","12-31","N","N","2"
"03","2017","3","DE0000481","DELAWARE ELECTRIC CO-OP","DE","COPPER SUMMARY","1.5","01/01/2014","12/31/2016","A","NTNCWS","Private","State","130","GW","-","01-01","12-31","N","N","2"
"03","2017","3","DE0000481","DELAWARE ELECTRIC CO-OP","DE","COPPER SUMMARY","1.5","07/01/2016","12/31/2016","A","NTNCWS","Private","State","130","GW","-","01-01","12-31","N","N","2"
"03","2017","3","DE0000481","DELAWARE ELECTRIC CO-OP","DE","COPPER SUMMARY","1.5","01/01/2016","12/31/2018","A","NTNCWS","Private","State","130","GW","-","01-01","12-31","N","N","2"
"03","2017","3","DE00A0175","WILLIS AUTO MALL","DE","COPPER SUMMARY","2.3","07/01/2016","12/31/2016","A","NTNCWS","Private","State","65","GW","-","01-01","12-31","N","N","2"
"03","2017","3","DE00A0534","HOCKER'S SUPER CENTER","DE","COPPER SUMMARY","7.82","07/01/2016","12/31/2016","A","NTNCWS","Private","State","75","GW","-","01-01","12-31","N","N","1"
"03","2017","3","DE00A0700","RHST, LLC","DE","COPPER SUMMARY","1.4","07/01/2016","12/31/2016","A","NTNCWS","Private","State","30","GW","-","01-01","12-31","N","N","1"
"04","2017","3","FL4131206","REX UTILITIES INC/REDAVO","FL","COPPER SUMMARY","2.6364","01/01/2017","06/01/2017","A","CWS","Local government","State","350","GWP","-","-","-","N","N","115"
"04","2017","3","GA0210021","B & G-VON REG SUBDIVISION","GA","COPPER SUMMARY","1.7","01/01/2016","12/31/2016","A","CWS","Private","State","328","GW","-","-","-","N","N","126"
"04","2017","3","GA0210021","B & G-VON REG SUBDIVISION","GA","COPPER SUMMARY","1.7","01/01/2015","12/31/2017","A","CWS","Private","State","328","GW","-","-","-","N","N","126"
"04","2017","3","GA0210021","B & G-VON REG SUBDIVISION","GA","COPPER SUMMARY","1.9","01/01/2017","06/30/2017","A","CWS","Private","State","328","GW","-","-","-","N","N","126"
"04","2017","3","GA0210022","B & G-THORN HILL SUBDIVISION","GA","COPPER SUMMARY","2.175","01/01/2015","12/31/2017","A","CWS","Private","State","130","GW","-","-","-","N","N","50"
"04","2017","3","GA0210022","B & G-THORN HILL SUBDIVISION","GA","COPPER SUMMARY","2.175","01/01/2014","12/31/2016","A","CWS","Private","State","130","GW","-","-","-","N","N","50"
"04","2017","3","GA0650013","ARGYLE","GA","COPPER SUMMARY","1.7125","01/01/2014","12/31/2016","A","CWS","Local government","State","205","GW","-","-","-","N","N","82"
"04","2017","3","GA0770107","SHOAL CREEK","GA","COPPER SUMMARY","2.4","07/01/2016","12/31/2016","A","CWS","Private","State","559","GW","-","-","-","N","N","429"
"04","2017","3","GA0770109","RUSTICA ESTATES","GA","COPPER SUMMARY","1.8","01/01/2016","12/31/2016","A","CWS","Private","State","208","GW","-","-","-","N","N","34"
"04","2017","3","GA1050000","BOWMAN","GA","COPPER SUMMARY","1.9","01/01/2014","12/31/2016","A","CWS","Local government","State","862","GW","-","-","-","N","N","434"
"04","2017","3","GA1050000","BOWMAN","GA","COPPER SUMMARY","2.8","01/01/2017","06/30/2017","A","CWS","Local government","State","862","GW","-","-","-","N","N","434"
"04","2017","3","GA1050000","BOWMAN","GA","COPPER SUMMARY","1.9","01/01/2016","12/31/2018","A","CWS","Local government","State","862","GW","-","-","-","N","N","434"
"04","2017","3","GA1450008","SKY MEADOWS SUBDIVISION","GA","COPPER SUMMARY","4.1","01/01/2017","06/30/2017","A","CWS","Private","State","57","GW","-","-","-","N","N","25"
"04","2017","3","GA1630007","GRANGE ROAD WATER SYSTEM","GA","COPPER SUMMARY","1.8","01/01/2017","06/30/2017","A","NTNCWS","Local government","State","190","GW","-","01-01","12-31","N","N","1"
"04","2017","3","GA1850300","SUMMERPLACE NORTH SUBDIVISION","GA","COPPER SUMMARY","1.455","01/01/2017","06/30/2017","A","CWS","Private","State","44","GW","-","-","-","N","N","17"
"04","2017","3","GA1850300","SUMMERPLACE NORTH SUBDIVISION","GA","COPPER SUMMARY","2.005","07/01/2016","12/31/2016","A","CWS","Private","State","44","GW","-","-","-","N","N","17"
"04","2017","3","GA1850300","SUMMERPLACE NORTH SUBDIVISION","GA","COPPER SUMMARY","4.955","01/01/2016","12/31/2018","A","CWS","Private","State","44","GW","-","-","-","N","N","17"
"04","2017","3","GA1850300","SUMMERPLACE NORTH SUBDIVISION","GA","COPPER SUMMARY","4.955","01/01/2014","12/31/2016","A","CWS","Private","State","44","GW","-","-","-","N","N","17"
"04","2017","3","GA1950006","BROWN BROTHERS FARM SUBDIVISION","GA","COPPER SUMMARY","8.4","01/01/2016","12/31/2016","A","CWS","Private","State","650","GW","-","-","-","N","N","250"
"04","2017","3","GA1950006","BROWN BROTHERS FARM SUBDIVISION","GA","COPPER SUMMARY","2.4","07/01/2016","12/31/2016","A","CWS","Private","State","650","GW","-","-","-","N","N","250"
"04","2017","3","GA1950006","BROWN BROTHERS FARM SUBDIVISION","GA","COPPER SUMMARY","1.4","01/01/2017","06/30/2017","A","CWS","Private","State","650","GW","-","-","-","N","N","250"
"04","2017","3","GA1950045","APPLE ACRES-KINGSTON-GATEWOOD","GA","COPPER SUMMARY","1.8","07/01/2016","12/31/2016","A","CWS","Private","State","294","GW","-","-","-","N","N","113"
"04","2017","3","GA1950045","APPLE ACRES-KINGSTON-GATEWOOD","GA","COPPER SUMMARY","5.7","01/01/2016","12/31/2016","A","CWS","Private","State","294","GW","-","-","-","N","N","113"
"04","2017","3","GA1950045","APPLE ACRES-KINGSTON-GATEWOOD","GA","COPPER SUMMARY","3.5","01/01/2017","06/30/2017","A","CWS","Private","State","294","GW","-","-","-","N","N","113"
"04","2017","3","GA2190022","OAK GROVE SUBDIVISION","GA","COPPER SUMMARY","1.6","07/01/2016","12/31/2016","A","CWS","Private","State","112","GW","-","-","-","N","N","43"
"04","2017","3","GA2190022","OAK GROVE SUBDIVISION","GA","COPPER SUMMARY","1.45","01/01/2016","12/31/2016","A","CWS","Private","State","112","GW","-","-","-","N","N","43"
"04","2017","3","GA2190035","PINEHILL SUBDIVISION","GA","COPPER SUMMARY","1.475","07/01/2016","12/31/2016","A","CWS","Private","State","96","GW","-","-","-","N","N","37"
"04","2017","3","GA2190071","WRANGLERS HIDE AWAY","GA","COPPER SUMMARY","1.8","01/01/2017","06/30/2017","A","CWS","Private","State","57","GW","-","-","-","N","N","22"
"04","2017","3","GA2190071","WRANGLERS HIDE AWAY","GA","COPPER SUMMARY","1.35","01/01/2015","12/31/2017","A","CWS","Private","State","57","GW","-","-","-","N","N","22"
"04","2017","3","GA2190073","BRIDLEGATE S/D","GA","COPPER SUMMARY","3.35","01/01/2014","12/31/2016","A","CWS","Private","State","26","GW","-","-","-","N","N","10"
"04","2017","3","GA2210002","MAXEYS","GA","COPPER SUMMARY","3.2","01/01/2016","12/31/2016","A","CWS","Local government","State","325","GW","-","-","-","N","N","125"
"04","2017","3","GA2550002","CUMBERLAND SPRINGS","GA","COPPER SUMMARY","1.9","07/01/2016","12/31/2016","A","CWS","Private","State","122","GW","-","-","-","N","N","47"
"04","2017","3","GA3030001","DEEPSTEP","GA","COPPER SUMMARY","3.455","01/01/2014","12/31/2016","A","CWS","Local government","State","131","GW","-","-","-","N","N","70"
"04","2017","3","GA3030001","DEEPSTEP","GA","COPPER SUMMARY","3.455","01/01/2016","12/31/2018","A","CWS","Local government","State","131","GW","-","-","-","N","N","70"
"04","2017","3","GA3190020","CARBO CERAMICS TOOMSBORO","GA","COPPER SUMMARY","1.35","01/01/2016","12/31/2016","A","NTNCWS","Private","State","25","GW","-","01-01","12-31","N","N","1"
"07","2017","3","IA1155049","NEWELL WATER TREATMENT PLANT","IA","COPPER SUMMARY","1.6","01/01/2017","06/30/2017","A","CWS","Local government","State","891","GW","-","-","-","N","N","396"
"07","2017","3","IA1155049","NEWELL WATER TREATMENT PLANT","IA","COPPER SUMMARY","1.6","07/01/2016","12/31/2016","A","CWS","Local government","State","891","GW","-","-","-","N","N","396"
"07","2017","3","IA1970801","HOMELAND ENERGY SOLUTION LLC","IA","COPPER SUMMARY","1.6","01/01/2016","12/31/2016","A","NTNCWS","Private","State","55","GW","-","01-01","12-31","N","N","1"
"07","2017","3","IA3742004","JEFFERSON WATER DEPARTMENT","IA","COPPER SUMMARY","1.41","01/01/2014","12/31/2016","A","CWS","Local government","State","4345","GW","-","-","-","N","N","2080"
"07","2017","3","IA4840042","LADORA WATER SUPPLY","IA","COPPER SUMMARY","1.63","07/01/2016","12/31/2016","A","CWS","Local government","State","283","GW","-","-","-","N","N","142"
"07","2017","3","IA4880087","HIGH AND WEST AMANA WATER SUPPLY","IA","COPPER SUMMARY","2.8","07/01/2016","12/31/2016","A","CWS","Local government","State","250","GW","-","-","-","N","N","135"
"07","2017","3","IA7329501","CLARINDA TREATMENT COMPLEX","IA","COPPER SUMMARY","4.38","07/01/2016","12/31/2016","A","CWS","State government","State","1439","GW","-","-","-","N","N","1"
"07","2017","3","IA8580057","SLATER MUNI WATER DEPT","IA","COPPER SUMMARY","1.37","07/01/2017","12/31/2017","A","CWS","Local government","State","1489","GUP","-","-","-","N","N","575"
"07","2017","3","IA9233012","KALONA WATER DEPT","IA","COPPER SUMMARY","1.4","01/01/2014","12/31/2016","A","CWS","Local government","State","2363","GW","-","-","-","N","N","1138"
"07","2017","3","IA9926801","DAYBREAK FOODS EAGLE GROVE COMPLEX","IA","COPPER SUMMARY","2.35","01/01/2015","12/31/2017","A","NTNCWS","Private","State","190","GW","-","01-01","12-31","N","N","1"
"10","2017","3","ID1090185","HOPE ELEMENTARY SCHOOL","ID","COPPER SUMMARY","3.075","01/01/2014","12/31/2016","A","NTNCWS","Local government","State","125","GW","-","01-01","12-31","N","Y","1"
"10","2017","3","ID1090185","HOPE ELEMENTARY SCHOOL","ID","COPPER SUMMARY","1.591","01/01/2017","06/30/2017","A","NTNCWS","Local government","State","125","GW","-","01-01","12-31","N","Y","1"
"10","2017","3","ID2290027","PALOUSE HILLS CHRISTIAN SCHOOL","ID","COPPER SUMMARY","1.93","01/01/2014","12/31/2016","A","NTNCWS","Private","State","60","GW","-","09-01","06-30","N","Y","2"
"10","2017","3","ID5160030","MALTA SCHOOLS","ID","COPPER SUMMARY","1.415","01/01/2015","12/31/2017","A","NTNCWS","Local government","State","440","GW","-","01-01","12-31","N","Y","5"
"10","2017","3","ID6060082","SUNSET SUBD","ID","COPPER SUMMARY","1.405","01/01/2014","12/31/2016","A","CWS","Private","State","43","GW","-","-","-","N","N","12"
"10","2017","3","ID6390035","SIMPLOT RESEARCH CENTER","ID","COPPER SUMMARY","1.416","01/01/2015","12/31/2017","A","NTNCWS","Private","State","40","GW","-","01-01","12-31","N","N","2"
"10","2017","3","ID7300128","IDAHO FISH AND GAME","ID","COPPER SUMMARY","2.834","07/01/2016","12/31/2016","A","NTNCWS","State government","State","45","GW","-","01-01","12-31","N","N","3"
"10","2017","3","ID7300128","IDAHO FISH AND GAME","ID","COPPER SUMMARY","1.771","01/01/2017","06/30/2017","A","NTNCWS","State government","State","45","GW","-","01-01","12-31","N","N","3"
"05","2017","3","IL0010050","CAMP POINT","IL","COPPER SUMMARY","1.8","07/01/2016","12/31/2016","A","CWS","Local government","State","1132","GWP","-","-","-","N","N","555"
"05","2017","3","IL0010050","CAMP POINT","IL","COPPER SUMMARY","1.9","01/01/2017","06/30/2017","A","CWS","Local government","State","1132","GWP","-","-","-","N","N","555"
"05","2017","3","IL0010350","LIBERTY","IL","COPPER SUMMARY","1.4","01/01/2014","12/31/2016","A","CWS","Local government","State","516","GWP","-","-","-","N","N","275"
"05","2017","3","IL0015350","ABS WATER COOP","IL","COPPER SUMMARY","1.44","07/01/2016","12/31/2016","A","CWS","Private","State","6921","GWP","-","-","-","N","N","2662"
"05","2017","3","IL0414060","ATWOOD","IL","COPPER SUMMARY","1.46","07/01/2016","12/31/2016","A","CWS","Local government","State","1250","GW","-","-","-","N","N","600"
"05","2017","3","IL0414060","ATWOOD","IL","COPPER SUMMARY","1.47","01/01/2017","06/30/2017","A","CWS","Local government","State","1250","GW","-","-","-","N","N","600"
"05","2017","3","IL0735280","LYNWOOD 3RD ADDITION","IL","COPPER SUMMARY","2.95","01/01/2016","12/31/2016","A","CWS","Private","State","100","GW","-","-","-","N","N","35"
"05","2017","3","IL0735600","GENESEO HILLS SUBDIVISION","IL","COPPER SUMMARY","3.9","07/01/2016","12/31/2016","A","CWS","Private","State","500","GW","-","-","-","N","N","150"
"05","2017","3","IL0890150","BURLINGTON","IL","COPPER SUMMARY","1.5","01/01/2017","06/30/2017","A","CWS","Local government","State","633","GW","-","-","-","N","N","215"
"05","2017","3","IL0890150","BURLINGTON","IL","COPPER SUMMARY","1.48","07/01/2016","12/31/2016","A","CWS","Local government","State","633","GW","-","-","-","N","N","215"
"05","2017","3","IL0890800","SOUTH ELGIN","IL","COPPER SUMMARY","1.9","01/01/2017","06/30/2017","A","CWS","Local government","State","21985","GW","-","-","-","N","N","7584"
"05","2017","3","IL0890800","SOUTH ELGIN","IL","COPPER SUMMARY","2.8","07/01/2016","12/31/2016","A","CWS","Local government","State","21985","GW","-","-","-","N","N","7584"
"05","2017","3","IL0895030","FRWRD-SKYLINE PLANT","IL","COPPER SUMMARY","1.84","01/01/2015","12/31/2017","A","CWS","Local government","State","1200","GW","-","-","-","N","N","376"
"05","2017","3","IL0895800","UTL INC-FERSON CREEK UTILITIES CORP","IL","COPPER SUMMARY","2.5","01/01/2014","12/31/2016","A","CWS","Private","State","1134","GW","-","-","-","N","N","379"
"05","2017","3","IL1055030","IL AMERICAN-PONTIAC","IL","COPPER SUMMARY","1.362","01/01/2015","12/31/2017","A","CWS","Private","State","11864","SW","-","-","-","N","N","4460"
"05","2017","3","IL1090020","SCIOTA","IL","COPPER SUMMARY","1.5","01/01/2014","12/31/2016","A","CWS","Local government","State","180","GWP","-","-","-","N","N","72"
"05","2017","3","IL1110300","HEBRON","IL","COPPER SUMMARY","1.377","07/01/2016","12/31/2016","A","CWS","Local government","State","1200","GW","-","-","-","N","N","567"
"05","2017","3","IL1110300","HEBRON","IL","COPPER SUMMARY","1.4","01/01/2017","06/30/2017","A","CWS","Local government","State","1200","GW","-","-","-","N","N","567"
"05","2017","3","IL1115189","VALLEY HI NURSING HOME","IL","COPPER SUMMARY","1.745","01/01/2014","12/31/2016","A","CWS","Local government","State","125","GW","-","-","-","N","N","1"
"05","2017","3","IL1115750","WONDER LAKE","IL","COPPER SUMMARY","1.61","07/01/2016","12/31/2016","A","CWS","Local government","State","4500","GW","-","-","-","N","N","1239"
"05","2017","3","IL1130450","DANVERS","IL","COPPER SUMMARY","2.2","01/01/2017","06/30/2017","A","CWS","Local government","State","1183","GW","-","-","-","N","N","485"
"05","2017","3","IL1191200","WORDEN","IL","COPPER SUMMARY","1.37","01/01/2014","12/31/2016","A","CWS","Local government","State","936","SWP","-","-","-","N","N","470"
"05","2017","3","IL1330200","MAEYSTOWN","IL","COPPER SUMMARY","1.62","01/01/2017","06/30/2017","A","CWS","Local government","State","157","GW","-","-","-","N","N","142"
"05","2017","3","IL1330200","MAEYSTOWN","IL","COPPER SUMMARY","1.73","07/01/2016","12/31/2016","A","CWS","Local government","State","157","GW","-","-","-","N","N","142"
"05","2017","3","IL1350700","WAGGONER","IL","COPPER SUMMARY","1.58","01/01/2014","12/31/2016","A","CWS","Local government","State","245","GW","-","-","-","N","N","102"
"05","2017","3","IL1430500","MAPLETON","IL","COPPER SUMMARY","1.5","01/01/2014","12/31/2016","A","CWS","Local government","State","250","GWP","-","-","-","N","N","115"
"05","2017","3","IL1430500","MAPLETON","IL","COPPER SUMMARY","2.2","01/01/2017","06/30/2017","A","CWS","Local government","State","250","GWP","-","-","-","N","N","115"
"05","2017","3","IL1470350","MONTICELLO","IL","COPPER SUMMARY","1.5","07/01/2016","12/31/2016","A","CWS","Local government","State","5250","GW","-","-","-","N","N","2311"
"05","2017","3","IL1470350","MONTICELLO","IL","COPPER SUMMARY","1.5","01/01/2017","06/30/2017","A","CWS","Local government","State","5250","GW","-","-","-","N","N","2311"
"05","2017","3","IL1490050","BARRY","IL","COPPER SUMMARY","1.5","01/01/2014","12/31/2016","A","CWS","Local government","State","1318","GW","-","-","-","N","N","720"
"05","2017","3","IL1570450","RED BUD","IL","COPPER SUMMARY","1.4","01/01/2014","12/31/2016","A","CWS","Local government","State","3442","GW","-","-","-","N","N","1825"
"05","2017","3","IL1635300","FSH WATER COMMISSION","IL","COPPER SUMMARY","1.4","01/01/2014","12/31/2016","A","CWS","Local government","State","310","SWP","-","-","-","Y","N","112"
"05","2017","3","IL1790100","CREVE COEUR","IL","COPPER SUMMARY","1.6","01/01/2014","12/31/2016","A","CWS","Local government","State","5900","GW","-","-","-","N","N","2306"
"05","2017","3","IL1790500","MORTON","IL","COPPER SUMMARY","2.9","01/01/2017","06/30/2017","A","CWS","Local government","State","17000","GW","-","-","-","N","N","6300"
"05","2017","3","IL1790500","MORTON","IL","COPPER SUMMARY","1.8","07/01/2016","12/31/2016","A","CWS","Local government","State","17000","GW","-","-","-","N","N","6300"
"05","2017","3","IL1790700","TREMONT","IL","COPPER SUMMARY","1.5","01/01/2014","12/31/2016","A","CWS","Local government","State","2490","GW","-","-","-","N","N","1027"
"05","2017","3","IL1977910","STATEVILLE CORRECTIONAL CENTER","IL","COPPER SUMMARY","1.76","07/01/2016","12/31/2016","A","CWS","State government","State","3500","GWP","-","-","-","N","N","18"
"05","2017","3","IL1977910","STATEVILLE CORRECTIONAL CENTER","IL","COPPER SUMMARY","1.97","01/01/2017","06/30/2017","A","CWS","State government","State","3500","GWP","-","-","-","N","N","18"
"05","2017","3","IL3022061","TRINITY LUTHERAN SCHOOL","IL","COPPER SUMMARY","1.46","01/01/2014","12/31/2016","A","NTNCWS","Public/Private","State","80","GW","-","08-25","05-30","N","Y","1"
"05","2017","3","IL3055483","EXCEL FOUNDRY & MACHINE","IL","COPPER SUMMARY","1.6","01/01/2014","12/31/2016","A","NTNCWS","Public/Private","State","165","GW","-","01-01","12-31","N","N","4"
"05","2017","3","IL3055483","EXCEL FOUNDRY & MACHINE","IL","COPPER SUMMARY","1.6","01/01/2017","06/30/2017","A","NTNCWS","Public/Private","State","165","GW","-","01-01","12-31","N","N","4"
"05","2017","3","IL3090290","SHERRARD JR/SR HIGH SCHOOL","IL","COPPER SUMMARY","2.44","01/01/2014","12/31/2016","A","NTNCWS","Public/Private","State","800","GW","-","01-01","12-31","N","Y","1"
"05","2017","3","IL3096115","DIMMICK CONSOL COMM SCHOOL 175","IL","COPPER SUMMARY","1.65","01/01/2015","12/31/2017","A","NTNCWS","Public/Private","State","120","GW","-","08-15","05-31","N","Y","1"
"05","2017","3","IL3096123","WALLACE CONSOL COMM SCHOOL","IL","COPPER SUMMARY","3.77","01/01/2015","12/31/2017","A","NTNCWS","Public/Private","State","250","GW","-","08-15","05-31","N","Y","1"
"05","2017","3","IL3113837","ILLINOIS CENTRAL","IL","COPPER SUMMARY","130","01/01/2017","06/30/2017","A","NTNCWS","Private","State","230","GW","-","01-01","12-31","N","N","2"
"05","2017","3","IL3137232","WEDRON SILICA SAND COMPANY","IL","COPPER SUMMARY","2.2","01/01/2014","12/31/2016","A","NTNCWS","Private","State","29","GW","-","01-01","12-31","N","N","1"
"05","2017","3","IL3139931","MILLBURN SCHOOL DIST #24","IL","COPPER SUMMARY","1.7","01/01/2015","12/31/2017","A","NTNCWS","Private","State","650","GW","-","01-01","12-31","N","Y","1"
"05","2017","3","IL3147652","CORNERSTONE CHRISTIAN ACADEMY","IL","COPPER SUMMARY","3.3","07/01/2016","12/31/2016","A","NTNCWS","Private","State","475","GW","-","09-01","05-01","N","Y","1"
"05","2017","3","IL3150102","FORMING AMERICA LTD","IL","COPPER SUMMARY","1.9","01/01/2016","12/31/2016","A","NTNCWS","Private","State","40","GW","-","01-01","12-31","N","N","1"
"05","2017","3","IL3154047","FULL FILL INDUSTRIES","IL","COPPER SUMMARY","1.7","01/01/2016","12/31/2016","A","NTNCWS","Private","State","200","GW","-","01-01","12-31","N","N","2"
"05","2017","3","IL3155952","CHRIST COMUNITY CHURCH","IL","COPPER SUMMARY","2.1","01/01/2017","06/30/2017","A","NTNCWS","Private","State","468","GW","-","01-01","12-31","N","Y","1"
"05","2017","3","IL3155952","CHRIST COMUNITY CHURCH","IL","COPPER SUMMARY","1.97","01/01/2016","12/31/2016","A","NTNCWS","Private","State","468","GW","-","01-01","12-31","N","Y","1"
"05","2017","3","IL3156471","PCS PHOSPHATE","IL","COPPER SUMMARY","103","01/01/2017","06/30/2017","A","NTNCWS","Private","State","36","GW","-","01-01","12-31","N","N","1"
"05","2017","3","IN2120006","THE CROSSING - FRANKFORT","IN","COPPER SUMMARY","1.35","07/01/2016","12/31/2016","A","NTNCWS","Private","State","75","GW","-","01-01","12-31","N","Y","1"
"05","2017","3","IN2120809","BAUER HEAD START","IN","COPPER SUMMARY","1.6","07/01/2016","12/31/2016","A","NTNCWS","Private","State","65","GW","-","01-01","12-31","N","Y","1"
"05","2017","3","IN2201043","ENTECH, INC","IN","COPPER SUMMARY","4.3","07/01/2016","12/31/2016","A","NTNCWS","Private","State","55","GW","-","01-01","12-31","N","N","1"
"05","2017","3","IN2340837","WESTERN SCHOOL CORPORATION","IN","COPPER SUMMARY","1.74","07/01/2016","12/31/2016","A","NTNCWS","Local government","State","3010","GW","-","01-01","12-31","N","Y","2"
"05","2017","3","IN2380018","PREMIER ETHANOL DBA POET BIOREFINING","IN","COPPER SUMMARY","1.5","01/01/2014","12/31/2016","A","NTNCWS","Private","State","127","GW","-","01-01","12-31","N","N","1"
"05","2017","3","IN2440836","LIMA BRIGHTON ELEMENTARY SCHOOL","IN","COPPER SUMMARY","1.6","01/01/2014","12/31/2016","A","NTNCWS","Local government","State","302","GW","-","01-01","12-31","N","Y","1"
"05","2017","3","IN2500891","SHADY REST HOME - WEST WELL","IN","COPPER SUMMARY","1.63","01/01/2016","12/31/2016","A","NTNCWS","Private","State","92","GW","-","01-01","12-31","N","N","1"
"05","2017","3","IN2500891","SHADY REST HOME - WEST WELL","IN","COPPER SUMMARY","2","07/01/2016","12/31/2016","A","NTNCWS","Private","State","92","GW","-","01-01","12-31","N","N","1"
"05","2017","3","IN2570057","WAYNE CENTER ELEMENTARY SCHOOL","IN","COPPER SUMMARY","1.44","01/01/2014","12/31/2016","A","NTNCWS","Local government","State","400","GW","-","01-01","12-31","N","Y","1"
"05","2017","3","IN2770800","MEROM GENERATING STATION","IN","COPPER SUMMARY","1.72","01/01/2017","06/30/2017","A","NTNCWS","Private","State","240","GW","-","01-01","12-31","N","N","1"
"05","2017","3","IN5237008","HERITAGE PARK APARTMENTS","IN","COPPER SUMMARY","2.7","07/01/2016","12/31/2016","A","CWS","Private","State","65","GW","-","-","-","N","N","24"
"05","2017","3","IN5241009","WHITELAND WATER WORKS","IN","COPPER SUMMARY","1.59","01/01/2017","06/30/2017","A","CWS","Local government","State","4270","GWP","-","-","-","N","N","1708"
"05","2017","3","IN5241009","WHITELAND WATER WORKS","IN","COPPER SUMMARY","1.68","01/01/2016","12/31/2016","A","CWS","Local government","State","4270","GWP","-","-","-","N","N","1708"
"05","2017","3","IN5244010","WOLCOTTVILLE WATER WORKS","IN","COPPER SUMMARY","1.5","01/01/2017","06/30/2017","A","CWS","Local government","State","1035","GW","-","-","-","N","N","331"
"05","2017","3","IN5250004","CULVER EDUCATIONAL FOUNDATION","IN","COPPER SUMMARY","1.97","01/01/2014","12/31/2016","A","CWS","Private","State","1440","GW","-","-","-","N","N","50"
"05","2017","3","IN5252019","HILLTOP FARMS PHASE TWO, L.P.","IN","COPPER SUMMARY","1.9","01/01/2017","06/30/2017","A","CWS","Private","State","130","GW","-","-","-","N","N","48"
"05","2017","3","IN5252019","HILLTOP FARMS PHASE TWO, L.P.","IN","COPPER SUMMARY","1.8","01/01/2016","12/31/2018","A","CWS","Private","State","130","GW","-","-","-","N","N","48"
"05","2017","3","IN5256006","MOROCCO WATER DEPARTMENT","IN","COPPER SUMMARY","1.63","07/01/2016","12/31/2016","A","CWS","Local government","State","1200","GW","-","-","-","N","N","542"
"05","2017","3","IN5263006","WINSLOW WATER WORKS","IN","COPPER SUMMARY","1.61","01/01/2016","12/31/2018","A","CWS","Local government","State","1075","GWP","-","-","-","N","N","447"
"05","2017","3","IN5270003","ANDERSON TOWNSHIP REGIONAL SEWER DIST.","IN","COPPER SUMMARY","2.05","01/01/2015","12/31/2017","A","CWS","Local government","State","900","GW","-","-","-","N","N","294"
"07","2017","3","KS2004105","SOLOMON, CITY OF","KS","COPPER SUMMARY","1.5","01/01/2016","12/31/2016","A","CWS","Local government","State","1054","GW","-","-","-","N","N","490"
"07","2017","3","KS2005118","SCHOENCHEN, CITY OF","KS","COPPER SUMMARY","1.7","01/01/2014","12/31/2016","A","CWS","Local government","State","208","GW","-","-","-","N","N","91"
"07","2017","3","KS2008719","JEFFERSON CO RWD 2","KS","COPPER SUMMARY","2","01/01/2017","06/30/2017","A","CWS","Local government","State","642","GW","-","-","-","N","N","98"
"07","2017","3","KS2008719","JEFFERSON CO RWD 2","KS","COPPER SUMMARY","1.7","07/01/2016","12/31/2016","A","CWS","Local government","State","642","GW","-","-","-","N","N","98"
"07","2017","3","KS2008906","BURR OAK, CITY OF","KS","COPPER SUMMARY","1.7","01/01/2015","12/31/2017","A","CWS","Local government","State","158","GW","-","-","-","N","N","117"
"07","2017","3","KS2010503","BARNARD, CITY OF","KS","COPPER SUMMARY","2.25","01/01/2017","12/31/2017","A","CWS","Local government","State","67","SWP","-","-","-","N","N","46"
"07","2017","3","KS2010705","PRESCOTT, CITY OF","KS","COPPER SUMMARY","2.75","01/01/2014","12/31/2016","A","CWS","Local government","State","262","SWP","-","-","-","N","N","125"
