"EPA Region","Submission Year","Submission Quarter","PWS ID","PWS Name","Primacy Agency Code","Contaminant Name","Sample Measure (mg/L)","Sampling Start Date","Sampling End Date","PWS Activity Code","PWS Type Code","Owner Type Description","Primacy Type Description","Population Served Count","Primary Source Code","PWS Deactivation Date","Season Begin Date","Season End Date","Is Wholesaler Ind","Is School Or Daycare Ind","Service Connections Count"
"05","2017","2","IL3155952","CHRIST COMUNITY CHURCH","IL","COPPER SUMMARY","1.97","01/01/2016","12/31/2016","A","NTNCWS","Private","State","468","GW","-","01-01","12-31","N","Y","1"
"05","2017","2","IL3155952","CHRIST COMUNITY CHURCH","IL","COPPER SUMMARY","1.745","01/01/2014","12/31/2014","A","NTNCWS","Private","State","468","GW","-","01-01","12-31","N","Y","1"
"05","2017","2","IL3155952","CHRIST COMUNITY CHURCH","IL","COPPER SUMMARY","2.1","01/01/2017","06/30/2017","A","NTNCWS","Private","State","468","GW","-","01-01","12-31","N","Y","1"
"05","2017","2","IL3158170","CONVENIENT PLAZA HOT BREAD","IL","COPPER SUMMARY","1.65","01/01/2015","06/30/2015","A","NTNCWS","Private","State","25","GW","-","01-01","12-31","N","N","1"
"05","2017","2","IN2120006","THE CROSSING - FRANKFORT","IN","COPPER SUMMARY","1.35","07/01/2016","12/31/2016","A","NTNCWS","Private","State","75","GW","-","01-01","12-31","N","Y","1"
"05","2017","2","IN2120809","BAUER HEAD START","IN","COPPER SUMMARY","1.6","07/01/2016","12/31/2016","A","NTNCWS","Private","State","65","GW","-","01-01","12-31","N","Y","1"
"05","2017","2","IN2200430","YELLOW CREEK MENNONITE CHURCH","IN","COPPER SUMMARY","1.36","01/01/2012","12/31/2014","A","NTNCWS","Private","State","480","GW","-","01-01","12-31","N","Y","1"
"05","2017","2","IN2201043","ENTECH, INC","IN","COPPER SUMMARY","4.3","07/01/2016","12/31/2016","A","NTNCWS","Private","State","55","GW","-","01-01","12-31","N","N","1"
"05","2017","2","IN2270004","AUTO OWNERS INSURANCE","IN","COPPER SUMMARY","3.9","01/01/2012","12/31/2014","A","NTNCWS","Private","State","91","GW","-","01-01","12-31","N","N","1"
"05","2017","2","IN2340837","WESTERN SCHOOL CORPORATION","IN","COPPER SUMMARY","1.47","07/01/2014","12/31/2014","A","NTNCWS","Local government","State","3010","GW","-","01-01","12-31","N","Y","2"
"05","2017","2","IN2340837","WESTERN SCHOOL CORPORATION","IN","COPPER SUMMARY","1.74","07/01/2016","12/31/2016","A","NTNCWS","Local government","State","3010","GW","-","01-01","12-31","N","Y","2"
"05","2017","2","IN2340837","WESTERN SCHOOL CORPORATION","IN","COPPER SUMMARY","2.22","07/01/2015","12/31/2015","A","NTNCWS","Local government","State","3010","GW","-","01-01","12-31","N","Y","2"
"05","2017","2","IN2340837","WESTERN SCHOOL CORPORATION","IN","COPPER SUMMARY","2.04","01/01/2016","06/30/2016","A","NTNCWS","Local government","State","3010","GW","-","01-01","12-31","N","Y","2"
"05","2017","2","IN2350004","SCHENKELS ALL-STAR DAIRY, LLC","IN","COPPER SUMMARY","1.55","01/01/2012","12/31/2014","A","NTNCWS","Private","State","163","GW","-","01-01","12-31","N","N","4"
"05","2017","2","IN2380018","PREMIER ETHANOL DBA POET BIOREFINING","IN","COPPER SUMMARY","1.5","01/01/2014","12/31/2016","A","NTNCWS","Private","State","127","GW","-","01-01","12-31","N","N","1"
"05","2017","2","IN2440836","LIMA BRIGHTON ELEMENTARY SCHOOL","IN","COPPER SUMMARY","1.6","01/01/2014","12/31/2016","A","NTNCWS","Local government","State","302","GW","-","01-01","12-31","N","Y","1"
"05","2017","2","IN2500826","LAVILLE ELEMENTARY SCHOOL","IN","COPPER SUMMARY","1.45","01/01/2012","12/31/2014","A","NTNCWS","Local government","State","850","GW","-","01-01","12-31","N","Y","1"
"05","2017","2","IN2500891","SHADY REST HOME - WEST WELL","IN","COPPER SUMMARY","1.63","01/01/2016","12/31/2016","A","NTNCWS","Private","State","92","GW","-","01-01","12-31","N","N","1"
"05","2017","2","IN2500891","SHADY REST HOME - WEST WELL","IN","COPPER SUMMARY","2","07/01/2016","12/31/2016","A","NTNCWS","Private","State","92","GW","-","01-01","12-31","N","N","1"
"05","2017","2","IN2560806","FAIR OAKS FARMHOUSE RESTAURANT","IN","COPPER SUMMARY","1.43","07/01/2015","12/31/2015","A","NTNCWS","Private","State","1080","GW","-","01-01","12-31","N","N","1"
"05","2017","2","IN2560806","FAIR OAKS FARMHOUSE RESTAURANT","IN","COPPER SUMMARY","1.46","01/01/2015","06/30/2015","A","NTNCWS","Private","State","1080","GW","-","01-01","12-31","N","N","1"
"05","2017","2","IN2570057","WAYNE CENTER ELEMENTARY SCHOOL","IN","COPPER SUMMARY","1.44","01/01/2014","12/31/2016","A","NTNCWS","Local government","State","400","GW","-","01-01","12-31","N","Y","1"
"05","2017","2","IN2770800","MEROM GENERATING STATION","IN","COPPER SUMMARY","2.035","01/01/2013","12/31/2015","A","NTNCWS","Private","State","240","GW","-","01-01","12-31","N","N","1"
"05","2017","2","IN2770800","MEROM GENERATING STATION","IN","COPPER SUMMARY","1.75","01/01/2016","06/30/2016","A","NTNCWS","Private","State","240","GW","-","01-01","12-31","N","N","1"
"05","2017","2","IN2900822","BLUFFTON MOTOR WORKS, LLC","IN","COPPER SUMMARY","1.62","01/01/2012","12/31/2014","I","NTNCWS","Private","State","263","GW","07-JAN-2015","01-01","12-31","N","N","1"
"05","2017","2","IN5202033","RENAISSANCE HEALTH CARE, LLC.","IN","COPPER SUMMARY","1.7","01/01/2012","12/31/2014","A","CWS","Private","State","96","GW","-","-","-","N","N","1"
"05","2017","2","IN5212005","MULBERRY WATER WORKS","IN","COPPER SUMMARY","4.83","01/01/2012","12/31/2014","A","CWS","Local government","State","1252","GW","-","-","-","N","N","510"
"05","2017","2","IN5227023","VAN BUREN MUNICIPAL UTILITIES","IN","COPPER SUMMARY","1.5","01/01/2013","12/31/2015","A","CWS","Local government","State","861","GW","-","-","-","N","N","390"
"05","2017","2","IN5237008","HERITAGE PARK APARTMENTS","IN","COPPER SUMMARY","2.7","07/01/2016","12/31/2016","A","CWS","Private","State","65","GW","-","-","-","N","N","24"
"05","2017","2","IN5237015","NORTHWEST JASPER REGIONAL WATER DISTRICT","IN","COPPER SUMMARY","1.9","01/01/2016","06/30/2016","A","CWS","Local government","State","3815","GW","-","-","-","N","N","875"
"05","2017","2","IN5241009","WHITELAND WATER WORKS","IN","COPPER SUMMARY","1.68","01/01/2016","12/31/2016","A","CWS","Local government","State","4270","GWP","-","-","-","N","N","1708"
"05","2017","2","IN5241010","INDIANA MASONIC HOME","IN","COPPER SUMMARY","2.32","01/01/2016","06/30/2016","A","CWS","Private","State","579","GWP","-","-","-","N","N","62"
"05","2017","2","IN5244010","WOLCOTTVILLE WATER WORKS","IN","COPPER SUMMARY","5.06","01/01/2012","12/31/2014","A","CWS","Local government","State","900","GW","-","-","-","N","N","325"
"05","2017","2","IN5250002","BOURBON WATER DEPARTMENT","IN","COPPER SUMMARY","3.59","01/01/2012","12/31/2014","A","CWS","Local government","State","1812","GW","-","-","-","N","N","772"
"05","2017","2","IN5250004","CULVER EDUCATIONAL FOUNDATION","IN","COPPER SUMMARY","1.97","01/01/2014","12/31/2016","A","CWS","Private","State","1440","GW","-","-","-","N","N","50"
"05","2017","2","IN5252011","PERU UTILITIES/GRISSOM","IN","COPPER SUMMARY","1.69","01/01/2012","12/31/2014","A","CWS","Federal government","State","7537","GW","-","-","-","N","N","1060"
"05","2017","2","IN5252019","HILLTOP FARMS PHASE TWO, L.P.","IN","COPPER SUMMARY","1.8","01/01/2016","12/31/2018","A","CWS","Private","State","130","GW","-","-","-","N","N","48"
"05","2017","2","IN5256006","MOROCCO WATER DEPARTMENT","IN","COPPER SUMMARY","1.63","07/01/2016","12/31/2016","A","CWS","Local government","State","1200","GW","-","-","-","N","N","542"
"05","2017","2","IN5256006","MOROCCO WATER DEPARTMENT","IN","COPPER SUMMARY","1.96","01/01/2016","06/30/2016","A","CWS","Local government","State","1200","GW","-","-","-","N","N","542"
"05","2017","2","IN5256006","MOROCCO WATER DEPARTMENT","IN","COPPER SUMMARY","2.04","01/01/2012","12/31/2014","A","CWS","Local government","State","1200","GW","-","-","-","N","N","542"
"05","2017","2","IN5256006","MOROCCO WATER DEPARTMENT","IN","COPPER SUMMARY","1.978","01/01/2015","06/30/2015","A","CWS","Local government","State","1200","GW","-","-","-","N","N","542"
"05","2017","2","IN5267002","BIG WALNUT WATER COMPANY","IN","COPPER SUMMARY","1.81","01/01/2013","12/31/2015","A","CWS","Local government","State","500","GWP","-","-","-","N","N","208"
"05","2017","2","IN5291010","MONON WATER UTILITY","IN","COPPER SUMMARY","2.219","01/01/2014","12/31/2014","A","CWS","Local government","State","1700","GW","-","-","-","N","N","700"
"07","2017","2","KS2001515","LEON, CITY OF","KS","COPPER SUMMARY","1.5","01/01/2016","06/30/2016","A","CWS","Local government","State","701","SWP","-","-","-","N","N","285"
"07","2017","2","KS2002907","CONCORDIA, CITY OF","KS","COPPER SUMMARY","1.5","01/01/2012","12/31/2014","A","CWS","Local government","State","5218","GW","-","-","-","N","N","2443"
"07","2017","2","KS2002907","CONCORDIA, CITY OF","KS","COPPER SUMMARY","1.5","01/01/2016","06/30/2016","A","CWS","Local government","State","5218","GW","-","-","-","N","N","2443"
"07","2017","2","KS2003514","STROTHER FIELD AIRPORT IND PARK","KS","COPPER SUMMARY","1.8","01/01/2013","12/31/2015","A","NTNCWS","Private","State","1534","GW","-","01-01","12-31","N","N","38"
"07","2017","2","KS2004105","SOLOMON, CITY OF","KS","COPPER SUMMARY","1.5","01/01/2016","12/31/2016","A","CWS","Local government","State","1054","GW","-","-","-","N","N","490"
"07","2017","2","KS2005118","SCHOENCHEN, CITY OF","KS","COPPER SUMMARY","1.7","01/01/2013","12/31/2015","A","CWS","Local government","State","208","GW","-","-","-","N","N","91"
"07","2017","2","KS2005118","SCHOENCHEN, CITY OF","KS","COPPER SUMMARY","1.7","01/01/2014","12/31/2016","A","CWS","Local government","State","208","GW","-","-","-","N","N","91"
"07","2017","2","KS2008719","JEFFERSON CO RWD 2","KS","COPPER SUMMARY","2","07/01/2014","12/31/2014","A","CWS","Local government","State","642","GW","-","-","-","N","N","98"
"07","2017","2","KS2008719","JEFFERSON CO RWD 2","KS","COPPER SUMMARY","2.2","01/01/2015","06/30/2015","A","CWS","Local government","State","642","GW","-","-","-","N","N","98"
"07","2017","2","KS2008719","JEFFERSON CO RWD 2","KS","COPPER SUMMARY","1.7","07/01/2016","12/31/2016","A","CWS","Local government","State","642","GW","-","-","-","N","N","98"
"07","2017","2","KS2008719","JEFFERSON CO RWD 2","KS","COPPER SUMMARY","2","01/01/2017","06/30/2017","A","CWS","Local government","State","642","GW","-","-","-","N","N","98"
"07","2017","2","KS2008721","JEFFERSON CO RWD 15","KS","COPPER SUMMARY","2.25","01/01/2016","06/30/2016","A","CWS","Local government","State","228","GWP","-","-","-","N","N","78"
"07","2017","2","KS2008721","JEFFERSON CO RWD 15","KS","COPPER SUMMARY","1.5","07/01/2015","12/31/2015","A","CWS","Local government","State","228","GWP","-","-","-","N","N","78"
"07","2017","2","KS2008721","JEFFERSON CO RWD 15","KS","COPPER SUMMARY","1.7","01/01/2014","12/31/2014","A","CWS","Local government","State","228","GWP","-","-","-","N","N","78"
"07","2017","2","KS2008907","JEWELL CO RWD 1","KS","COPPER SUMMARY","2.6","01/01/2015","12/31/2015","A","CWS","Local government","State","959","GW","-","-","-","N","N","440"
"07","2017","2","KS2010705","PRESCOTT, CITY OF","KS","COPPER SUMMARY","2.75","01/01/2014","12/31/2016","A","CWS","Local government","State","262","SWP","-","-","-","N","N","125"
"07","2017","2","KS2011309","MCPHERSON, CITY OF","KS","COPPER SUMMARY","1.4","01/01/2012","12/31/2014","A","CWS","Local government","State","13144","GW","-","-","-","N","N","5856"
"07","2017","2","KS2011511","MARION CO RWD 4","KS","COPPER SUMMARY","2.3","01/01/2016","06/30/2016","A","CWS","Local government","State","1398","GWP","-","-","-","N","N","843"
"07","2017","2","KS2011511","MARION CO RWD 4","KS","COPPER SUMMARY","1.5","07/01/2016","12/31/2016","A","CWS","Local government","State","1398","GWP","-","-","-","N","N","843"
"07","2017","2","KS2011511","MARION CO RWD 4","KS","COPPER SUMMARY","1.5","01/01/2012","12/31/2014","A","CWS","Local government","State","1398","GWP","-","-","-","N","N","843"
"07","2017","2","KS2011511","MARION CO RWD 4","KS","COPPER SUMMARY","1.7","07/01/2015","12/31/2015","A","CWS","Local government","State","1398","GWP","-","-","-","N","N","843"
"07","2017","2","KS2011511","MARION CO RWD 4","KS","COPPER SUMMARY","1.8","01/01/2017","06/30/2017","A","CWS","Local government","State","1398","GWP","-","-","-","N","N","843"
"07","2017","2","KS2011703","WATERVILLE, CITY OF","KS","COPPER SUMMARY","1.7","01/01/2014","12/31/2014","A","CWS","Local government","State","651","GW","-","-","-","N","N","355"
"07","2017","2","KS2011703","WATERVILLE, CITY OF","KS","COPPER SUMMARY","2.4","07/01/2015","12/31/2015","A","CWS","Local government","State","651","GW","-","-","-","N","N","355"
"07","2017","2","KS2011704","OKETO, CITY OF","KS","COPPER SUMMARY","1.5","01/01/2012","12/31/2014","A","CWS","Local government","State","64","GW","-","-","-","N","N","40"
"07","2017","2","KS2011710","BLUE RAPIDS, CITY OF","KS","COPPER SUMMARY","1.7","01/01/2012","12/31/2014","A","CWS","Local government","State","983","GW","-","-","-","N","N","470"
"07","2017","2","KS2013911","SCRANTON, CITY OF","KS","COPPER SUMMARY","1.5","01/01/2016","12/31/2016","A","CWS","Local government","State","687","SWP","-","-","-","N","N","280"
"07","2017","2","KS2013911","SCRANTON, CITY OF","KS","COPPER SUMMARY","1.4","01/01/2014","12/31/2014","A","CWS","Local government","State","687","SWP","-","-","-","N","N","280"
"07","2017","2","KS2014307","OTTAWA CO RWD 2","KS","COPPER SUMMARY","1.5","01/01/2012","12/31/2014","A","CWS","Local government","State","1794","GW","-","-","-","N","N","870"
"07","2017","2","KS2014708","GLADE, CITY OF","KS","COPPER SUMMARY","2.22","01/01/2014","12/31/2016","A","CWS","Local government","State","92","GW","-","-","-","N","N","46"
"07","2017","2","KS2014708","GLADE, CITY OF","KS","COPPER SUMMARY","1.7","01/01/2013","12/31/2015","A","CWS","Local government","State","92","GW","-","-","-","N","N","46"
"07","2017","2","KS2015302","HERNDON, CITY OF","KS","COPPER SUMMARY","1.5","01/01/2013","12/31/2015","A","CWS","Local government","State","128","GW","-","-","-","N","N","112"
"07","2017","2","KS2017339","GARDEN PLAIN, CITY OF","KS","COPPER SUMMARY","1.5","01/01/2015","12/31/2015","A","CWS","Local government","State","897","GW","-","-","-","N","N","298"
"07","2017","2","KS2017713","SHAWNEE CO RWD 2C","KS","COPPER SUMMARY","2.3","07/01/2016","12/31/2016","A","CWS","Local government","State","700","GW","-","-","-","N","N","568"
"07","2017","2","KS2019118","CONWAY SPRINGS, CITY OF","KS","COPPER SUMMARY","2.3","07/01/2014","12/31/2014","A","CWS","Local government","State","1237","GW","-","-","-","N","N","513"
"07","2017","2","KS2019118","CONWAY SPRINGS, CITY OF","KS","COPPER SUMMARY","1.6","07/01/2015","12/31/2015","A","CWS","Local government","State","1237","GW","-","-","-","N","N","513"
"07","2017","2","KS2019118","CONWAY SPRINGS, CITY OF","KS","COPPER SUMMARY","1.5","01/01/2015","06/30/2015","A","CWS","Local government","State","1237","GW","-","-","-","N","N","513"
"07","2017","2","KS2020104","LINN, CITY OF","KS","COPPER SUMMARY","1.5","01/01/2012","12/31/2014","A","CWS","Local government","State","398","GW","-","-","-","N","N","187"
"07","2017","2","KS2020104","LINN, CITY OF","KS","COPPER SUMMARY","2.6","01/01/2016","06/30/2016","A","CWS","Local government","State","398","GW","-","-","-","N","N","187"
"07","2017","2","KS2020104","LINN, CITY OF","KS","COPPER SUMMARY","1.5","07/01/2015","12/31/2015","A","CWS","Local government","State","398","GW","-","-","-","N","N","187"
"07","2017","2","KS2020104","LINN, CITY OF","KS","COPPER SUMMARY","2.2","07/01/2016","12/31/2016","A","CWS","Local government","State","398","GW","-","-","-","N","N","187"
"07","2017","2","KS2100913","REDBARN PET PRODUCTS","KS","COPPER SUMMARY","2.146","01/01/2013","12/31/2015","A","NTNCWS","Private","State","30","GW","-","01-01","12-31","N","N","1"
"07","2017","2","KS2111311","ELYRIA CHRISTIAN SCHOOL","KS","COPPER SUMMARY","1.4","01/01/2016","06/30/2016","A","NTNCWS","Private","State","250","GW","-","08-01","05-31","N","Y","1"
"04","2017","2","KY0082082","DUKE ENERGY KY EAST BEND","KY","COPPER SUMMARY","527","01/01/2015","12/31/2015","A","NTNCWS","Private","State","120","GW","-","01-01","12-31","N","N","1"
"04","2017","2","KY0202008","CARLISLE CO BOARD OF EDUCATION","KY","COPPER SUMMARY","4.04","07/01/2015","12/31/2015","A","NTNCWS","Local government","State","1050","GW","-","08-01","06-30","N","Y","1"
"04","2017","2","KY0202008","CARLISLE CO BOARD OF EDUCATION","KY","COPPER SUMMARY","3.64","01/01/2016","06/30/2016","A","NTNCWS","Local government","State","1050","GW","-","08-01","06-30","N","Y","1"
"04","2017","2","KY0202008","CARLISLE CO BOARD OF EDUCATION","KY","COPPER SUMMARY","3.3","01/01/2015","06/30/2015","A","NTNCWS","Local government","State","1050","GW","-","08-01","06-30","N","Y","1"
"04","2017","2","KY0202008","CARLISLE CO BOARD OF EDUCATION","KY","COPPER SUMMARY","2.85","07/01/2014","12/31/2014","A","NTNCWS","Local government","State","1050","GW","-","08-01","06-30","N","Y","1"
"04","2017","2","KY0202008","CARLISLE CO BOARD OF EDUCATION","KY","COPPER SUMMARY","1.64","07/01/2016","12/31/2016","A","NTNCWS","Local government","State","1050","GW","-","08-01","06-30","N","Y","1"
"04","2017","2","KY0202008","CARLISLE CO BOARD OF EDUCATION","KY","COPPER SUMMARY","2","01/01/2017","12/31/2017","A","NTNCWS","Local government","State","1050","GW","-","08-01","06-30","N","Y","1"
"04","2017","2","KY0420475","WINGO WATER & SEWER DEPARTMENT","KY","COPPER SUMMARY","4.05","01/01/2014","12/31/2014","A","CWS","Local government","State","965","GW","-","-","-","N","N","325"
"06","2017","2","LA1013005","BRYCELAND WATER SYSTEM","LA","COPPER SUMMARY","1.6","01/01/2013","12/31/2015","A","CWS","Local government","State","243","GW","-","-","-","Y","N","81"
"06","2017","2","LA1013008","GIBSLAND WATER SYSTEM","LA","COPPER SUMMARY","1.7","01/01/2015","06/30/2015","A","CWS","Local government","State","979","GW","-","-","-","N","N","513"
"06","2017","2","LA1013008","GIBSLAND WATER SYSTEM","LA","COPPER SUMMARY","2.8","07/01/2014","12/31/2014","A","CWS","Local government","State","979","GW","-","-","-","N","N","513"
"06","2017","2","LA1015047","HIGHLAND WATER WORKS","LA","COPPER SUMMARY","1.4","01/01/2017","06/30/2017","A","CWS","Private","State","1008","GW","-","-","-","N","N","336"
"06","2017","2","LA1021002","COLUMBIA WATER SYSTEM","LA","COPPER SUMMARY","1.4","01/01/2014","12/31/2016","A","CWS","Local government","State","912","GW","-","-","-","N","N","304"
"06","2017","2","LA1031009","MANSFIELD WATER SYSTEM","LA","COPPER SUMMARY","3.5","01/01/2015","06/30/2015","A","CWS","Local government","State","6354","SW","-","-","-","Y","N","2701"
"06","2017","2","LA1031009","MANSFIELD WATER SYSTEM","LA","COPPER SUMMARY","3.4","01/01/2016","06/30/2016","A","CWS","Local government","State","6354","SW","-","-","-","Y","N","2701"
"06","2017","2","LA1031009","MANSFIELD WATER SYSTEM","LA","COPPER SUMMARY","4.5","07/01/2015","12/31/2015","A","CWS","Local government","State","6354","SW","-","-","-","Y","N","2701"
"06","2017","2","LA1031009","MANSFIELD WATER SYSTEM","LA","COPPER SUMMARY","3.3","07/01/2016","12/31/2016","A","CWS","Local government","State","6354","SW","-","-","-","Y","N","2701"
"06","2017","2","LA1031009","MANSFIELD WATER SYSTEM","LA","COPPER SUMMARY","2.9","01/01/2012","12/31/2014","A","CWS","Local government","State","6354","SW","-","-","-","Y","N","2701"
"06","2017","2","LA1035002","LAKE PROVIDENCE WATER SYSTEM","LA","COPPER SUMMARY","1.9","01/01/2015","12/31/2015","A","CWS","Local government","State","5850","GW","-","-","-","Y","N","1950"
"06","2017","2","LA1035006","EAST CARROLL WS NORTH","LA","COPPER SUMMARY","1.4","07/01/2015","12/31/2015","A","CWS","Private","State","45","GWP","-","-","-","N","N","15"
"06","2017","2","LA1035006","EAST CARROLL WS NORTH","LA","COPPER SUMMARY","1.9","01/01/2014","12/31/2014","A","CWS","Private","State","45","GWP","-","-","-","N","N","15"
"06","2017","2","LA1035006","EAST CARROLL WS NORTH","LA","COPPER SUMMARY","3.3","01/01/2015","06/30/2015","A","CWS","Private","State","45","GWP","-","-","-","N","N","15"
"06","2017","2","LA1035006","EAST CARROLL WS NORTH","LA","COPPER SUMMARY","2.3","07/01/2016","12/31/2016","A","CWS","Private","State","45","GWP","-","-","-","N","N","15"
"06","2017","2","LA1043007","TOWN OF POLLOCK WATER SYSTEM","LA","COPPER SUMMARY","1.8","07/01/2015","12/31/2015","A","CWS","Local government","State","1410","GW","-","-","-","N","N","470"
"06","2017","2","LA1043007","TOWN OF POLLOCK WATER SYSTEM","LA","COPPER SUMMARY","1.7","07/01/2014","12/31/2014","A","CWS","Local government","State","1410","GW","-","-","-","N","N","470"
"06","2017","2","LA1043013","CENTRAL GRANT WATER SYSTEM","LA","COPPER SUMMARY","2.6","07/01/2014","12/31/2014","A","CWS","Local government","State","2250","GW","-","-","-","N","N","750"
"06","2017","2","LA1043013","CENTRAL GRANT WATER SYSTEM","LA","COPPER SUMMARY","4.7","07/01/2016","12/31/2016","A","CWS","Local government","State","2250","GW","-","-","-","N","N","750"
"06","2017","2","LA1043013","CENTRAL GRANT WATER SYSTEM","LA","COPPER SUMMARY","3","10/01/2015","03/31/2016","A","CWS","Local government","State","2250","GW","-","-","-","N","N","750"
"06","2017","2","LA1049036","MT MORIAH WATER SYSTEM","LA","COPPER SUMMARY","1.6","01/01/2015","06/30/2015","A","CWS","Private","State","78","GWP","-","-","-","N","N","26"
"06","2017","2","LA1055147","TESI LEXINGTON HEIGHTS","LA","COPPER SUMMARY","1.5","01/01/2015","06/30/2015","A","CWS","Private","State","192","GW","-","-","-","N","N","64"
"06","2017","2","LA1055147","TESI LEXINGTON HEIGHTS","LA","COPPER SUMMARY","1.6","07/01/2014","12/31/2014","A","CWS","Private","State","192","GW","-","-","-","N","N","64"
"06","2017","2","LA1055194","CITY OF BROUSSARD HWY 90 WATER SYSTEM","LA","COPPER SUMMARY","1.4","01/01/2016","12/31/2016","A","CWS","Local government","State","342","GW","-","-","-","N","N","114"
"06","2017","2","LA1067003","BASTROP WATER SYSTEM","LA","COPPER SUMMARY","1.9","10/01/2016","03/31/2017","A","CWS","Private","State","19686","GW","-","-","-","N","N","6562"
"06","2017","2","LA1067003","BASTROP WATER SYSTEM","LA","COPPER SUMMARY","1.4","01/01/2014","12/31/2016","A","CWS","Private","State","19686","GW","-","-","-","N","N","6562"
"06","2017","2","LA1081002","EAST CROSS WATER SYSTEM","LA","COPPER SUMMARY","1.4","07/01/2015","12/31/2015","A","CWS","Local government","State","453","GW","-","-","-","N","N","151"
"06","2017","2","LA1081002","EAST CROSS WATER SYSTEM","LA","COPPER SUMMARY","2.6","07/01/2014","12/31/2014","A","CWS","Local government","State","453","GW","-","-","-","N","N","151"
"06","2017","2","LA1097001","TOWN OF GRAND COTEAU WATER SYSTEM","LA","COPPER SUMMARY","1.6","01/01/2012","12/31/2014","A","CWS","Local government","State","947","GW","-","-","-","N","N","444"
"06","2017","2","LA1097032","GREENBRIAR PRAIRIE BASSE WATER SYSTEM","LA","COPPER SUMMARY","1.4","01/01/2016","06/30/2016","A","CWS","Private","State","1506","GW","-","-","-","N","N","502"
"06","2017","2","LA1097032","GREENBRIAR PRAIRIE BASSE WATER SYSTEM","LA","COPPER SUMMARY","2.4","07/01/2016","12/31/2016","A","CWS","Private","State","1506","GW","-","-","-","N","N","502"
"06","2017","2","LA1097032","GREENBRIAR PRAIRIE BASSE WATER SYSTEM","LA","COPPER SUMMARY","1.8","01/01/2013","12/31/2015","A","CWS","Private","State","1506","GW","-","-","-","N","N","502"
"06","2017","2","LA1097032","GREENBRIAR PRAIRIE BASSE WATER SYSTEM","LA","COPPER SUMMARY","2.7","01/01/2017","06/30/2017","A","CWS","Private","State","1506","GW","-","-","-","N","N","502"
"06","2017","2","LA1099009","UNITED WATER SYSTEM","LA","COPPER SUMMARY","1.6","04/01/2015","09/30/2015","A","CWS","Private","State","4114","GW","-","-","-","N","N","1338"
"06","2017","2","LA1099009","UNITED WATER SYSTEM","LA","COPPER SUMMARY","1.6","07/01/2016","12/31/2016","A","CWS","Private","State","4114","GW","-","-","-","N","N","1338"
"06","2017","2","LA1099009","UNITED WATER SYSTEM","LA","COPPER SUMMARY","1.7","01/01/2014","12/31/2014","A","CWS","Private","State","4114","GW","-","-","-","N","N","1338"
"06","2017","2","LA1103128","ST TAM PARISH - LAKE HILLS VILLAGE","LA","COPPER SUMMARY","1.7","01/01/2014","12/31/2016","A","CWS","Private","State","88","GW","-","-","-","N","N","22"
"06","2017","2","LA1103167","ST TAM PARISH- LAZY CREEK SD","LA","COPPER SUMMARY","3.4","01/01/2016","06/30/2016","I","CWS","Private","State","260","GW","06-DEC-2016","-","-","N","N","65"
"06","2017","2","LA1103167","ST TAM PARISH- LAZY CREEK SD","LA","COPPER SUMMARY","2.4","01/01/2015","06/30/2015","I","CWS","Private","State","260","GW","06-DEC-2016","-","-","N","N","65"
"06","2017","2","LA1103167","ST TAM PARISH- LAZY CREEK SD","LA","COPPER SUMMARY","2.3","07/01/2014","12/31/2014","I","CWS","Private","State","260","GW","06-DEC-2016","-","-","N","N","65"
"06","2017","2","LA1103167","ST TAM PARISH- LAZY CREEK SD","LA","COPPER SUMMARY","3","07/01/2015","12/31/2015","I","CWS","Private","State","260","GW","06-DEC-2016","-","-","N","N","65"
"06","2017","2","LA1105072","TYCER APARTMENTS","LA","COPPER SUMMARY","1.7","01/01/2013","12/31/2015","N","CWS","Private","State","44","GW","11-SEP-2015","01-01","12-31","N","N","11"
"06","2017","2","LA1107004","ST JOSEPH WATER SYSTEM","LA","COPPER SUMMARY","1.4","01/01/2014","12/31/2016","A","CWS","Local government","State","1761","GW","-","-","-","Y","N","587"
"06","2017","2","LA1119001","BISTINEAU WATER SYSTEM","LA","COPPER SUMMARY","1.5","01/01/2013","12/31/2015","A","CWS","Private","State","882","GW","-","-","-","N","N","294"
"06","2017","2","LA1119035","ST JAMES WATER SYSTEM","LA","COPPER SUMMARY","1.4","01/01/2014","12/31/2016","A","CWS","Private","State","273","GW","-","-","-","N","N","91"
"06","2017","2","LA2005003","BASF CORPORATION","LA","COPPER SUMMARY","3.1","01/01/2012","12/31/2014","A","NTNCWS","Private","State","1391","GW","-","01-01","12-31","N","N","4"
"06","2017","2","LA2005167","LIONS COPOLYMER GEISMAR","LA","COPPER SUMMARY","2","01/01/2015","06/30/2015","A","NTNCWS","Private","State","250","GW","-","01-01","12-31","Y","N","2"
"06","2017","2","LA2005167","LIONS COPOLYMER GEISMAR","LA","COPPER SUMMARY","1.4","01/01/2016","06/30/2016","A","NTNCWS","Private","State","250","GW","-","01-01","12-31","Y","N","2"
"06","2017","2","LA2045053","MORTON SALT INC WATER SYSTEM","LA","COPPER SUMMARY","1.4","07/01/2015","12/31/2015","A","NTNCWS","Private","State","250","GW","-","01-01","12-31","N","N","7"
