"EPA Region","Submission Year","Submission Quarter","PWS ID","PWS Name","Primacy Agency Code","Contaminant Name","Sample Measure (mg/L)","Sampling Start Date","Sampling End Date","PWS Activity Code","PWS Type Code","Owner Type Description","Primacy Type Description","Population Served Count","Primary Source Code","PWS Deactivation Date","Season Begin Date","Season End Date","Is Wholesaler Ind","Is School Or Daycare Ind","Service Connections Count"
"10","2017","3","105311103","MARTHA BOARDMAN","10","LEAD SUMMARY",".0005","07/01/2016","12/31/2016","A","CWS","Native American","Tribal","235","GW","-","-","-","N","N","40"
"10","2017","3","105311105","ANGEL OF THE WINDS","10","LEAD SUMMARY",".006","01/01/2016","06/30/2016","A","NTNCWS","Native American","Tribal","2303","GW","-","01-01","12-31","N","N","5"
"10","2017","3","105311105","ANGEL OF THE WINDS","10","LEAD SUMMARY",".005","01/01/2017","06/30/2017","A","NTNCWS","Native American","Tribal","2303","GW","-","01-01","12-31","N","N","5"
"10","2017","3","105311105","ANGEL OF THE WINDS","10","LEAD SUMMARY","0","07/01/2016","12/31/2016","A","NTNCWS","Native American","Tribal","2303","GW","-","01-01","12-31","N","N","5"
"10","2017","3","105338100","FORD-NEWHOUSE LANE","10","LEAD SUMMARY",".00091","01/01/2017","06/30/2017","A","CWS","Native American","Tribal","140","GW","-","-","-","N","N","43"
"10","2017","3","105338102","PARKER","10","LEAD SUMMARY",".00453","07/01/2016","12/31/2016","A","CWS","Native American","Tribal","300","GW","-","-","-","N","N","85"
"10","2017","3","105338117","SUQUAMISH REGIONAL PUBLIC WATER SYSTEM","10","LEAD SUMMARY",".002","07/01/2016","12/31/2016","A","NTNCWS","Native American","Tribal","1865","GW","-","01-01","12-31","N","Y","6"
"10","2017","3","105338117","SUQUAMISH REGIONAL PUBLIC WATER SYSTEM","10","LEAD SUMMARY",".001","01/01/2016","06/30/2016","A","NTNCWS","Native American","Tribal","1865","GW","-","01-01","12-31","N","Y","6"
"10","2017","3","105338117","SUQUAMISH REGIONAL PUBLIC WATER SYSTEM","10","LEAD SUMMARY",".004","01/01/2017","06/30/2017","A","NTNCWS","Native American","Tribal","1865","GW","-","01-01","12-31","N","Y","6"
"10","2017","3","AK2110619","HAINES","AK","LEAD SUMMARY","0","07/01/2016","12/31/2016","N","CWS","Local government","State","1613","SW","04-AUG-2016","01-01","12-31","N","N","605"
"10","2017","3","AK2110619","HAINES","AK","LEAD SUMMARY","0","01/01/2016","06/30/2016","N","CWS","Local government","State","1613","SW","04-AUG-2016","01-01","12-31","N","N","605"
"10","2017","3","AK2111566","HAINES BOROUGH","AK","LEAD SUMMARY",".0031","07/01/2016","12/31/2016","A","CWS","Local government","State","1748","SW","-","-","-","N","N","625"
"10","2017","3","AK2111566","HAINES BOROUGH","AK","LEAD SUMMARY","0","01/01/2016","06/30/2016","A","CWS","Local government","State","1748","SW","-","-","-","N","N","625"
"10","2017","3","AK2113560","HECLA GREENS CREEK HAWK INLET","AK","LEAD SUMMARY",".00705","01/01/2017","12/31/2017","A","NTNCWS","Private","State","151","SW","-","01-01","12-31","N","N","1"
"10","2017","3","AK2120012","VALLENAR VIEW MOBILE HOME PARK","AK","LEAD SUMMARY",".0058","01/01/2016","06/30/2016","A","CWS","Private","State","225","SW","-","-","-","N","N","77"
"10","2017","3","AK2120012","VALLENAR VIEW MOBILE HOME PARK","AK","LEAD SUMMARY",".00807","01/01/2017","06/30/2017","A","CWS","Private","State","225","SW","-","-","-","N","N","77"
"10","2017","3","AK2120216","THORNE BAY, CITY OF","AK","LEAD SUMMARY",".00307","01/01/2016","06/30/2016","A","CWS","Local government","State","470","SW","-","-","-","N","N","140"
"10","2017","3","AK2120216","THORNE BAY, CITY OF","AK","LEAD SUMMARY",".00131","07/01/2016","12/31/2016","A","CWS","Local government","State","470","SW","-","-","-","N","N","140"
"10","2017","3","AK2120224","HYDABURG","AK","LEAD SUMMARY",".006726","07/01/2016","12/31/2016","A","CWS","Local government","State","415","SW","-","-","-","N","N","242"
"10","2017","3","AK2120224","HYDABURG","AK","LEAD SUMMARY",".0394","01/01/2016","06/30/2016","A","CWS","Local government","State","415","SW","-","-","-","N","N","242"
"10","2017","3","AK2120575","CLOVER PASS CHRISTIAN SCHOOL","AK","LEAD SUMMARY",".00472","07/01/2016","12/31/2016","A","NTNCWS","Private","State","150","GW","-","09-01","05-31","N","Y","1"
"10","2017","3","AK2120575","CLOVER PASS CHRISTIAN SCHOOL","AK","LEAD SUMMARY",".0259","01/01/2016","06/30/2016","A","NTNCWS","Private","State","150","GW","-","09-01","05-31","N","Y","1"
"10","2017","3","AK2121485","WAL-MART","AK","LEAD SUMMARY","0","01/01/2016","06/30/2016","A","NTNCWS","Private","State","110","GW","-","01-01","12-31","N","N","1"
"10","2017","3","AK2121485","WAL-MART","AK","LEAD SUMMARY",".003","01/01/2017","06/30/2017","A","NTNCWS","Private","State","110","GW","-","01-01","12-31","N","N","1"
"10","2017","3","AK2121485","WAL-MART","AK","LEAD SUMMARY",".0036","07/01/2016","12/31/2016","A","NTNCWS","Private","State","110","GW","-","01-01","12-31","N","N","1"
"10","2017","3","AK2130083","KAKE MUNICIPAL WATER","AK","LEAD SUMMARY",".009","01/01/2016","06/30/2016","A","CWS","Local government","State","415","SW","-","-","-","N","N","410"
"10","2017","3","AK2130083","KAKE MUNICIPAL WATER","AK","LEAD SUMMARY",".0242","07/01/2016","12/31/2016","A","CWS","Local government","State","415","SW","-","-","-","N","N","410"
"10","2017","3","AK2130083","KAKE MUNICIPAL WATER","AK","LEAD SUMMARY",".017","01/01/2017","06/30/2017","A","CWS","Local government","State","415","SW","-","-","-","N","N","410"
"10","2017","3","AK2130156","PORT ALEXANDER PWS","AK","LEAD SUMMARY",".07","01/01/2016","06/30/2016","A","CWS","Local government","State","95","SW","-","-","-","N","N","70"
"10","2017","3","AK2130156","PORT ALEXANDER PWS","AK","LEAD SUMMARY",".0018","07/01/2016","12/31/2016","A","CWS","Local government","State","95","SW","-","-","-","N","N","70"
"10","2017","3","AK2210346","GREENBROOK S/D","AK","LEAD SUMMARY",".0127","01/01/2016","12/31/2016","A","CWS","Private","State","123","GW","-","-","-","N","N","35"
"10","2017","3","AK2210778","TROLL KNOLL S/D","AK","LEAD SUMMARY",".0026","01/01/2016","06/30/2016","A","CWS","Private","State","99","GW","-","-","-","N","N","25"
"10","2017","3","AK2210778","TROLL KNOLL S/D","AK","LEAD SUMMARY",".014","07/01/2016","12/31/2016","A","CWS","Private","State","99","GW","-","-","-","N","N","25"
"10","2017","3","AK2211562","COLONIAL PARK S/D","AK","LEAD SUMMARY",".0968","01/01/2016","12/31/2016","A","CWS","Private","State","63","GW","-","-","-","N","N","21"
"10","2017","3","AK2213792","EAGLECREST CONDOS ASSN.","AK","LEAD SUMMARY","0","01/01/2016","12/31/2016","A","CWS","Private","State","120","GW","-","-","-","N","N","4"
"10","2017","3","AK2214586","CHUGIAK BENEFIT ASSOCIATION","AK","LEAD SUMMARY",".00445","01/01/2016","12/31/2016","A","NTNCWS","Private","State","200","GW","-","01-01","12-31","N","Y","2"
"10","2017","3","AK2216198","MARANATHA WATER UTILITIES","AK","LEAD SUMMARY",".00103","01/01/2017","12/31/2017","A","CWS","Private","State","220","GW","-","-","-","N","N","16"
"10","2017","3","AK2216198","MARANATHA WATER UTILITIES","AK","LEAD SUMMARY","0","01/01/2016","12/31/2016","A","CWS","Private","State","220","GW","-","-","-","N","N","16"
"10","2017","3","AK2218807","SKY MANOR WELLHOUSE","AK","LEAD SUMMARY",".000808","07/01/2016","12/31/2016","A","CWS","Private","State","32","GW","-","-","-","N","N","14"
"10","2017","3","AK2218807","SKY MANOR WELLHOUSE","AK","LEAD SUMMARY",".000429","01/01/2016","06/30/2016","A","CWS","Private","State","32","GW","-","-","-","N","N","14"
"10","2017","3","AK2218813","THREE BEARS STORE - BIRCHWOOD","AK","LEAD SUMMARY",".0024","01/01/2016","12/31/2016","A","NTNCWS","Private","State","70","GW","-","01-01","12-31","N","N","2"
"10","2017","3","AK2220135","OASIS WATER","AK","LEAD SUMMARY",".01","01/01/2017","06/30/2017","A","CWS","Private","State","135","GW","-","-","-","N","N","54"
"10","2017","3","AK2220135","OASIS WATER","AK","LEAD SUMMARY",".0091","07/01/2016","12/31/2016","A","CWS","Private","State","135","GW","-","-","-","N","N","54"
"10","2017","3","AK2220141","MAT SU TITLE","AK","LEAD SUMMARY",".0016","01/01/2016","12/31/2016","A","NTNCWS","Private","State","37","GW","-","01-01","12-31","N","N","1"
"10","2017","3","AK2220154","ALPAT WATER UTILITY-CREEKWOOD PARK","AK","LEAD SUMMARY","0","07/01/2016","12/31/2016","A","CWS","Private","State","192","SW","-","-","-","N","N","7"
"10","2017","3","AK2220170","WASILLA CREEK COMMONS","AK","LEAD SUMMARY",".00138","01/01/2017","06/30/2017","A","CWS","Private","State","180","GW","-","-","-","N","N","60"
"10","2017","3","AK2220170","WASILLA CREEK COMMONS","AK","LEAD SUMMARY",".00447","07/01/2016","12/31/2016","A","CWS","Private","State","180","GW","-","-","-","N","N","60"
"10","2017","3","AK2220170","WASILLA CREEK COMMONS","AK","LEAD SUMMARY",".00227","01/01/2016","06/30/2016","A","CWS","Private","State","180","GW","-","-","-","N","N","60"
"10","2017","3","AK2220258","GRAND ISLE SHIPYARD","AK","LEAD SUMMARY",".0005","01/01/2016","12/31/2016","A","NTNCWS","Private","State","30","GW","-","01-01","12-31","N","N","4"
"10","2017","3","AK2220270","CUBBYS MARKETPLACE","AK","LEAD SUMMARY",".00257","01/01/2016","06/30/2016","A","NTNCWS","Private","State","278","GW","-","01-01","12-31","N","N","1"
"10","2017","3","AK2220310","BIRCHVIEW TOWNHOME CONDOS","AK","LEAD SUMMARY",".0003555","01/01/2016","12/31/2016","A","CWS","Private","State","25","GW","-","-","-","N","N","3"
"10","2017","3","AK2220436","MSSCA SERVICES AND OPERATIONS CENTER","AK","LEAD SUMMARY","0","01/01/2016","12/31/2016","A","NTNCWS","Private","State","137","GW","-","01-01","12-31","N","N","1"
"10","2017","3","AK2220439","BELLA VISTA SUBDIVISION","AK","LEAD SUMMARY",".00076","01/01/2016","12/31/2016","A","CWS","Private","State","240","GW","-","-","-","N","N","15"
"10","2017","3","AK2220462","MSBSD REDINGTON JR/SR HIGH SCHOOL","AK","LEAD SUMMARY","0","01/01/2017","06/30/2017","A","NTNCWS","Local government","State","550","GW","-","08-17","05-20","N","Y","1"
"10","2017","3","AK2220462","MSBSD REDINGTON JR/SR HIGH SCHOOL","AK","LEAD SUMMARY",".001","07/01/2016","12/31/2016","A","NTNCWS","Local government","State","550","GW","-","08-17","05-20","N","Y","1"
"10","2017","3","AK2220465","SNOWSHOE ACRES LLC","AK","LEAD SUMMARY","0","01/01/2016","06/30/2016","A","CWS","Private","State","96","GW","-","-","-","N","N","16"
"10","2017","3","AK2220472","MSBSD BERYOZOVA SCHOOL","AK","LEAD SUMMARY","0","01/01/2017","06/30/2017","A","NTNCWS","Local government","State","29","GW","-","01-01","12-31","N","Y","1"
"10","2017","3","AK2220473","CAMERON ACRES LOT 2 BLOCK 1","AK","LEAD SUMMARY",".001798","01/01/2017","06/30/2017","A","CWS","Private","State","35","GW","-","-","-","N","N","6"
"10","2017","3","AK2220723","MSBSD TRAPPER CREEK ELEMENTARY","AK","LEAD SUMMARY",".004","01/01/2016","12/31/2016","A","NTNCWS","Local government","State","34","GW","-","08-17","05-20","N","Y","1"
"10","2017","3","AK2222301","MEADOW CREEK CENTER DOT","AK","LEAD SUMMARY",".00679","01/01/2016","06/30/2016","N","NTNCWS","Private","State","65","GW","31-MAY-2017","01-01","12-31","N","N","1"
"10","2017","3","AK2222806","SACRED HEART PARISH","AK","LEAD SUMMARY",".033","07/01/2016","12/31/2016","A","NTNCWS","Private","State","210","GW","-","01-01","12-31","N","N","2"
"10","2017","3","AK2222806","SACRED HEART PARISH","AK","LEAD SUMMARY",".0088","01/01/2017","06/30/2017","A","NTNCWS","Private","State","210","GW","-","01-01","12-31","N","N","2"
"10","2017","3","AK2224078","SHERWOOD ESTATES #2","AK","LEAD SUMMARY","0","01/01/2016","12/31/2016","A","CWS","Private","State","147","GW","-","-","-","N","N","49"
"10","2017","3","AK2224159","ALEUTIAN ESTATES #1","AK","LEAD SUMMARY",".0009165","01/01/2016","12/31/2016","A","CWS","Private","State","63","GW","-","-","-","N","N","29"
"10","2017","3","AK2224272","MSBSD TANAINA ELEMENTARY","AK","LEAD SUMMARY",".0073","01/01/2017","06/30/2017","A","NTNCWS","Local government","State","439","GW","-","08-17","05-20","N","Y","1"
"10","2017","3","AK2224604","MSBSD HOUSTON MIDDLE SCHOOL","AK","LEAD SUMMARY",".016","01/01/2016","06/30/2016","A","NTNCWS","Local government","State","381","GW","-","01-01","12-31","N","Y","1"
"10","2017","3","AK2224604","MSBSD HOUSTON MIDDLE SCHOOL","AK","LEAD SUMMARY",".007","07/01/2016","12/31/2016","A","NTNCWS","Local government","State","381","GW","-","01-01","12-31","N","Y","1"
"10","2017","3","AK2225713","MATSU WATER BOTTLING","AK","LEAD SUMMARY",".0006225","01/01/2017","12/31/2019","A","NTNCWS","Private","State","2275","GW","-","01-01","12-31","N","N","1"
"10","2017","3","AK2225977","MAT SU HEALTH SERVICES INC","AK","LEAD SUMMARY",".0004","01/01/2016","12/31/2016","A","NTNCWS","Private","State","115","GW","-","01-01","12-31","N","N","1"
"10","2017","3","AK2226014","HEAVENLY MEADOWS","AK","LEAD SUMMARY",".002445","01/01/2017","12/31/2019","A","CWS","Private","State","60","GW","-","-","-","N","N","20"
"10","2017","3","AK2227092","MSBSD GLACIER VIEW SCHOOL","AK","LEAD SUMMARY",".01255","01/01/2016","12/31/2016","A","NTNCWS","Local government","State","50","GW","-","08-17","05-20","N","Y","1"
"10","2017","3","AK2227092","MSBSD GLACIER VIEW SCHOOL","AK","LEAD SUMMARY",".00395","01/01/2017","12/31/2017","A","NTNCWS","Local government","State","50","GW","-","08-17","05-20","N","Y","1"
"10","2017","3","AK2227149","WILDROSE CIRCLE","AK","LEAD SUMMARY",".006484","01/01/2016","12/31/2018","A","CWS","Private","State","30","GW","-","-","-","N","N","11"
"10","2017","3","AK2227547","MATANUSKA HEIGHTS DUCHESS","AK","LEAD SUMMARY",".002455","01/01/2016","12/31/2018","A","CWS","Private","State","36","GW","-","-","-","N","N","3"
"10","2017","3","AK2240472","TYONEK WATER SYSTEM","AK","LEAD SUMMARY",".0091","01/01/2016","06/30/2016","A","CWS","Local government","State","199","GW","-","-","-","N","N","95"
"10","2017","3","AK2240561","KPBSD MOOSE PASS SCHOOL","AK","LEAD SUMMARY",".00575","01/01/2017","06/30/2017","N","NTNCWS","Local government","State","13","GW","23-JUN-2017","09-01","06-01","N","Y","1"
"10","2017","3","AK2240707","SELDOVIA WATER SYSTEM","AK","LEAD SUMMARY",".0091","07/01/2016","12/31/2016","A","CWS","Local government","State","418","SW","-","-","-","N","N","181"
"10","2017","3","AK2240773","BEAR CREEK RV PARK","AK","LEAD SUMMARY",".002","01/01/2016","12/31/2018","A","CWS","Private","State","62","GW","-","-","-","N","N","52"
"10","2017","3","AK2241020","NIKISHKA BAY","AK","LEAD SUMMARY",".000675","01/01/2016","12/31/2016","A","CWS","Private","State","470","GW","-","-","-","N","N","109"
"10","2017","3","AK2244222","RAZDOLNA ELEMENTARY SCHOOL","AK","LEAD SUMMARY",".000229","07/01/2016","12/31/2016","A","NTNCWS","Public/Private","State","50","GW","-","01-01","12-31","N","Y","2"
"10","2017","3","AK2244222","RAZDOLNA ELEMENTARY SCHOOL","AK","LEAD SUMMARY","0","01/01/2016","06/30/2016","A","NTNCWS","Public/Private","State","50","GW","-","01-01","12-31","N","Y","2"
"10","2017","3","AK2244222","RAZDOLNA ELEMENTARY SCHOOL","AK","LEAD SUMMARY",".0055","01/01/2017","06/30/2017","A","NTNCWS","Public/Private","State","50","GW","-","01-01","12-31","N","Y","2"
"10","2017","3","AK2244719","S & S CENTER","AK","LEAD SUMMARY",".0107","01/01/2016","12/31/2018","A","NTNCWS","Private","State","54","GW","-","01-01","12-31","N","N","2"
"10","2017","3","AK2244997","OFFSHORE SYSTEMS KENAI","AK","LEAD SUMMARY",".00291","01/01/2017","12/31/2019","A","NTNCWS","Private","State","200","GW","-","01-01","12-31","N","N","7"
"10","2017","3","AK2245058","ALASKA VILLAGE MISSION","AK","LEAD SUMMARY",".00328","01/01/2016","06/30/2016","A","NTNCWS","Private","State","44","GW","-","01-01","12-31","N","Y","19"
"10","2017","3","AK2245058","ALASKA VILLAGE MISSION","AK","LEAD SUMMARY",".00676","07/01/2016","12/31/2016","A","NTNCWS","Private","State","44","GW","-","01-01","12-31","N","Y","19"
"10","2017","3","AK2249028","ASHTON PARK","AK","LEAD SUMMARY",".0007215","07/01/2016","12/31/2016","A","CWS","Private","State","75","GW","-","-","-","N","N","32"
"10","2017","3","AK2249028","ASHTON PARK","AK","LEAD SUMMARY",".0006485","01/01/2017","06/30/2017","A","CWS","Private","State","75","GW","-","-","-","N","N","32"
"10","2017","3","AK2249042","ALASKA CHRISTIAN COLLEGE","AK","LEAD SUMMARY",".00431","01/01/2016","12/31/2016","A","NTNCWS","Private","State","70","GW","-","01-01","12-31","N","Y","10"
"10","2017","3","AK2249081","KPBSD SUSAN B ENGLISH SCHOOL","AK","LEAD SUMMARY",".01115","01/01/2016","12/31/2016","N","NTNCWS","Local government","State","75","SWP","13-JUL-2017","01-01","12-31","N","Y","1"
"10","2017","3","AK2249177","KENAI GAS FIELD","AK","LEAD SUMMARY",".01938","01/01/2017","06/30/2017","A","NTNCWS","Private","State","35","GW","-","01-01","12-31","N","N","2"
"10","2017","3","AK2249177","KENAI GAS FIELD","AK","LEAD SUMMARY",".00606","07/01/2016","12/31/2016","A","NTNCWS","Private","State","35","GW","-","01-01","12-31","N","N","2"
"10","2017","3","AK2249434","WILLOWBROOK NORTH","AK","LEAD SUMMARY",".00011","01/01/2017","12/31/2019","A","CWS","Private","State","150","GW","-","-","-","N","N","62"
"10","2017","3","AK2249966","USFS KENAI LAKE WORK CENTER","AK","LEAD SUMMARY",".00385","01/01/2017","06/30/2017","A","NTNCWS","Federal government","State","93","GW","-","01-01","12-31","N","N","12"
"10","2017","3","AK2249966","USFS KENAI LAKE WORK CENTER","AK","LEAD SUMMARY",".18295","01/01/2016","12/31/2018","A","NTNCWS","Federal government","State","93","GW","-","01-01","12-31","N","N","12"
"10","2017","3","AK2250011","KODIAK WATER SYSTEM","AK","LEAD SUMMARY",".00372","07/01/2016","12/31/2016","A","CWS","Local government","State","9547","SW","-","-","-","N","N","2532"
"10","2017","3","AK2250011","KODIAK WATER SYSTEM","AK","LEAD SUMMARY",".0051","01/01/2017","06/30/2017","A","CWS","Local government","State","9547","SW","-","-","-","N","N","2532"
"10","2017","3","AK2250045","PORT LIONS","AK","LEAD SUMMARY",".00072","01/01/2016","06/30/2016","A","CWS","Local government","State","155","SW","-","-","-","N","N","138"
"10","2017","3","AK2250126","USCG STATION KODIAK","AK","LEAD SUMMARY",".03964","01/01/2016","12/31/2018","A","CWS","Federal government","State","3092","SW","-","-","-","N","N","381"
"10","2017","3","AK2250134","LARSEN BAY WATER SYSTEM","AK","LEAD SUMMARY",".0011525","01/01/2016","12/31/2016","A","CWS","Native American","State","271","SW","-","-","-","N","N","89"
"10","2017","3","AK2250427","EVERGREEN LOGGING CAMP","AK","LEAD SUMMARY",".006285","01/01/2016","12/31/2016","A","CWS","Private","State","65","GW","-","-","-","N","N","22"
"10","2017","3","AK2260058","ATKA","AK","LEAD SUMMARY",".0064","01/01/2016","12/31/2018","A","CWS","Native American","State","97","SW","-","-","-","N","N","50"
"10","2017","3","AK2260197","DILLINGHAM WATER SYSTEM","AK","LEAD SUMMARY",".0023","01/01/2016","12/31/2016","A","CWS","Local government","State","2419","GW","-","-","-","N","N","215"
"10","2017","3","AK2260511","USAF EARECKSON","AK","LEAD SUMMARY",".005","01/01/2016","06/30/2016","A","NTNCWS","Federal government","State","100","GU","-","01-01","12-31","N","N","64"
"10","2017","3","AK2260676","L&PSD PORT HEIDEN SCHOOL","AK","LEAD SUMMARY",".00265","01/01/2016","12/31/2016","A","NTNCWS","State government","State","44","GW","-","08-15","05-19","N","Y","3"
"10","2017","3","AK2260812","IGIUGIG WATER SYSTEM","AK","LEAD SUMMARY","0","07/01/2016","12/31/2016","A","CWS","Native American","State","100","SW","-","-","-","N","N","12"
"10","2017","3","AK2260820","NUNAPITCHUK WATER SYSTEM","AK","LEAD SUMMARY",".0032","01/01/2017","06/30/2017","A","CWS","Native American","State","496","GW","-","-","-","N","N","5"
"10","2017","3","AK2261460","SALMON ROE","AK","LEAD SUMMARY",".008","07/01/2017","12/31/2017","A","CWS","Private","State","31","GW","-","-","-","N","N","7"
"10","2017","3","AK2261575","L&PSD PORT ALSWORTH SCHOOL","AK","LEAD SUMMARY","0","01/01/2016","06/30/2016","A","NTNCWS","State government","State","80","GW","-","08-17","05-20","N","Y","4"
"10","2017","3","AK2261575","L&PSD PORT ALSWORTH SCHOOL","AK","LEAD SUMMARY","0","07/01/2016","12/31/2016","A","NTNCWS","State government","State","80","GW","-","08-17","05-20","N","Y","4"
"10","2017","3","AK2262319","NAPAKIAK W.S. CENTRAL WELL","AK","LEAD SUMMARY",".018","01/01/2016","12/31/2018","A","CWS","Native American","State","330","GW","-","-","-","N","N","1"
"10","2017","3","AK2263039","SWSD MANOKOTAK HEIGHTS SCHOOL","AK","LEAD SUMMARY","0","01/01/2016","12/31/2018","A","NTNCWS","Local government","State","177","GW","-","09-01","05-31","N","Y","5"
"10","2017","3","AK2270150","MOUNTAIN VILLAGE WATER SYSTEM","AK","LEAD SUMMARY",".003","01/01/2016","12/31/2018","A","CWS","Native American","State","850","GW","-","-","-","N","N","214"
"10","2017","3","AK2270168","RUSSIAN MISSION WATER SYSTEM","AK","LEAD SUMMARY",".0312","01/01/2016","12/31/2016","A","CWS","Local government","State","320","GW","-","-","-","N","N","77"
"10","2017","3","AK2270257","GOODNEWS BAY","AK","LEAD SUMMARY",".13","01/01/2016","12/31/2018","A","CWS","Native American","State","250","SW","-","-","-","N","N","75"
"10","2017","3","AK2270338","CHEFORNAK WATER SYSTEM","AK","LEAD SUMMARY",".0049","07/01/2016","12/31/2016","A","CWS","Native American","State","434","GW","-","-","-","N","N","15"
"10","2017","3","AK2270338","CHEFORNAK WATER SYSTEM","AK","LEAD SUMMARY",".0035","01/01/2017","12/31/2017","A","CWS","Native American","State","434","GW","-","-","-","N","N","15"
"10","2017","3","AK2270338","CHEFORNAK WATER SYSTEM","AK","LEAD SUMMARY","0","01/01/2016","06/30/2016","A","CWS","Native American","State","434","GW","-","-","-","N","N","15"
"10","2017","3","AK2270736","KIPNUK WATER SYSTEM","AK","LEAD SUMMARY",".0026","01/01/2017","06/30/2017","A","CWS","Native American","State","639","SW","-","-","-","N","N","3"
"10","2017","3","AK2270736","KIPNUK WATER SYSTEM","AK","LEAD SUMMARY",".0025","07/01/2016","12/31/2016","A","CWS","Native American","State","639","SW","-","-","-","N","N","3"
"10","2017","3","AK2270833","KSD GEORGE MORGAN HIGH SCHOOL","AK","LEAD SUMMARY",".00135","01/01/2016","12/31/2016","A","NTNCWS","Local government","State","50","GW","-","09-01","06-01","N","Y","1"
"10","2017","3","AK2270964","LKSD KWIGILLINGOK HS & ELEM","AK","LEAD SUMMARY","0","01/01/2017","06/30/2017","A","NTNCWS","Local government","State","117","SW","-","09-01","05-31","N","Y","1"
"10","2017","3","AK2271033","ATMAUTLUAK WATER SYSTEM","AK","LEAD SUMMARY",".0047","01/01/2016","06/30/2016","A","CWS","Native American","State","311","GW","-","-","-","N","N","2"
"10","2017","3","AK2271083","YK DELTA REGIONAL HOSPITAL","AK","LEAD SUMMARY",".033","01/01/2016","06/30/2016","A","CWS","Native American","State","575","GW","-","-","-","N","N","5"
"10","2017","3","AK2271211","TUNTUTULIAK WASHETERIA AND WATERING PT","AK","LEAD SUMMARY",".024","01/01/2016","06/30/2016","A","CWS","Native American","State","350","GW","-","-","-","N","N","3"
"10","2017","3","AK2271245","LKSD KONGIGANAK HS & ELEM","AK","LEAD SUMMARY","0","01/01/2016","12/31/2016","A","NTNCWS","Local government","State","143","SW","-","09-01","05-31","N","Y","1"
"10","2017","3","AK2271334","YUKON KUSKOKWIM CORRECTIONAL","AK","LEAD SUMMARY",".006","01/01/2016","06/30/2016","A","NTNCWS","State government","State","200","GW","-","01-01","12-31","N","N","2"
"10","2017","3","AK2271334","YUKON KUSKOKWIM CORRECTIONAL","AK","LEAD SUMMARY",".0072","07/01/2016","12/31/2016","A","NTNCWS","State government","State","200","GW","-","01-01","12-31","N","N","2"
"10","2017","3","AK2271334","YUKON KUSKOKWIM CORRECTIONAL","AK","LEAD SUMMARY","0","01/01/2017","06/30/2017","A","NTNCWS","State government","State","200","GW","-","01-01","12-31","N","N","2"
"10","2017","3","AK2271874","NATIVE VILLAGE OF SLEETMUTE","AK","LEAD SUMMARY",".00315","01/01/2016","06/30/2016","A","CWS","Native American","State","82","GU","-","-","-","N","N","30"
"10","2017","3","AK2271874","NATIVE VILLAGE OF SLEETMUTE","AK","LEAD SUMMARY",".0038","07/01/2016","12/31/2016","A","CWS","Native American","State","82","GU","-","-","-","N","N","30"
"10","2017","3","AK2271952","NAPASKIAK EAST WATERING POINT","AK","LEAD SUMMARY",".0081","01/01/2017","06/30/2017","A","CWS","Native American","State","205","GW","-","-","-","N","N","1"
"10","2017","3","AK2271999","BETHEL-CITY S/D WATER","AK","LEAD SUMMARY",".00565","07/01/2016","12/31/2016","A","CWS","Local government","State","1650","GW","-","-","-","N","N","250"
"10","2017","3","AK2271999","BETHEL-CITY S/D WATER","AK","LEAD SUMMARY",".00602","01/01/2017","06/30/2017","A","CWS","Local government","State","1650","GW","-","-","-","N","N","250"
"10","2017","3","AK2272007","LKSD NEWTOK AYAPRUN SCHOOL","AK","LEAD SUMMARY",".011","01/01/2017","12/31/2017","A","NTNCWS","State government","State","175","GW","-","01-01","12-31","N","Y","1"
"10","2017","3","AK2272016","NEW KASIGLUK WATER SYSTEM","AK","LEAD SUMMARY",".019","01/01/2016","06/30/2016","A","CWS","Native American","State","276","GW","-","-","-","N","N","73"
"10","2017","3","AK2272017","KWETHLUK NEW PIPED WATER SYSTEM","AK","LEAD SUMMARY",".0029","07/01/2016","12/31/2016","A","CWS","Local government","State","760","SW","-","-","-","N","N","192"
"10","2017","3","AK2272017","KWETHLUK NEW PIPED WATER SYSTEM","AK","LEAD SUMMARY","0","01/01/2016","06/30/2016","A","CWS","Local government","State","760","SW","-","-","-","N","N","192"
"10","2017","3","AK2272750","PITKAS POINT PIPED WATER SYSTEM","AK","LEAD SUMMARY",".00195","01/01/2016","12/31/2016","A","CWS","Native American","State","109","GW","-","-","-","N","N","34"
"10","2017","3","AK2272751","KSD UPPER KALSKAG PRIMARY SC","AK","LEAD SUMMARY","0","07/01/2016","12/31/2016","A","NTNCWS","Local government","State","50","GW","-","09-01","06-01","N","Y","1"
"10","2017","3","AK2272752","OLD KASIGLUK - AKIUK","AK","LEAD SUMMARY",".0038","01/01/2017","06/30/2017","A","CWS","Native American","State","240","GW","-","-","-","N","N","5"
"10","2017","3","AK2272754","YKHC PREMATERNAL HOME - BETHEL","AK","LEAD SUMMARY",".00865","01/01/2017","12/31/2017","A","NTNCWS","Native American","State","101","GW","-","01-01","12-31","N","N","5"
"10","2017","3","AK2272754","YKHC PREMATERNAL HOME - BETHEL","AK","LEAD SUMMARY",".004","01/01/2016","12/31/2016","A","NTNCWS","Native American","State","101","GW","-","01-01","12-31","N","N","5"
