"EPA Region","Submission Year","Submission Quarter","PWS ID","PWS Name","Primacy Agency Code","Contaminant Name","Sample Measure (mg/L)","Sampling Start Date","Sampling End Date","PWS Activity Code","PWS Type Code","Owner Type Description","Primacy Type Description","Population Served Count","Primary Source Code","PWS Deactivation Date","Season Begin Date","Season End Date","Is Wholesaler Ind","Is School Or Daycare Ind","Service Connections Count"
"03","2017","3","DE00A0175","WILLIS AUTO MALL","DE","COPPER SUMMARY","2.3","01/01/2016","06/30/2016","A","NTNCWS","Private","State","65","GW","-","01-01","12-31","N","N","2"
"03","2017","3","DE00A0534","HOCKER'S SUPER CENTER","DE","COPPER SUMMARY","7.82","07/01/2016","12/31/2016","A","NTNCWS","Private","State","75","GW","-","01-01","12-31","N","N","1"
"03","2017","3","DE00A0700","RHST, LLC","DE","COPPER SUMMARY","1.4","07/01/2016","12/31/2016","A","NTNCWS","Private","State","30","GW","-","01-01","12-31","N","N","1"
"04","2017","3","FL1034141","U. S. FISH ; WILDLIFE SERVICE","FL","COPPER SUMMARY","1.7","01/01/2016","12/01/2016","A","NTNCWS","Federal government","State","27","GW","-","01-01","12-31","N","N","1"
"04","2017","3","FL1570384","JAY, TOWN OF -  UTILITIES DEPT.","FL","COPPER SUMMARY","4","01/01/2016","06/01/2016","A","CWS","Local government","State","1855","GW","-","-","-","N","N","530"
"04","2017","3","FL3354662","LAKE BEAUCLAIRE S/D","FL","COPPER SUMMARY","1.65","01/01/2016","06/01/2016","A","CWS","Private","State","98","GW","-","-","-","N","N","28"
"04","2017","3","FL3481052","MONTEREY MUSHROOMS INC","FL","COPPER SUMMARY","8.4","01/01/2016","12/01/2016","A","NTNCWS","Private","State","250","GW","-","01-01","12-31","N","N","6"
"04","2017","3","FL4060402","EVERGLADES HOLIDAY PARK","FL","COPPER SUMMARY","4.35","01/01/2016","06/01/2016","A","NTNCWS","Local government","State","850","GW","-","01-01","12-31","N","N","63"
"04","2017","3","FL4130445","TROPICAL RESEARCH ; EDUCATION CENTER","FL","COPPER SUMMARY","2.3","01/01/2016","12/01/2016","A","NTNCWS","State government","State","130","GW","-","01-01","12-31","N","N","20"
"04","2017","3","FL4131206","REX UTILITIES INC/REDAVO","FL","COPPER SUMMARY","3.53","07/01/2016","12/01/2016","A","CWS","Local government","State","350","GWP","-","-","-","N","N","115"
"04","2017","3","FL4131206","REX UTILITIES INC/REDAVO","FL","COPPER SUMMARY","3.23","01/01/2016","06/01/2016","A","CWS","Local government","State","350","GWP","-","-","-","N","N","115"
"04","2017","3","FL4131206","REX UTILITIES INC/REDAVO","FL","COPPER SUMMARY","2.6364","01/01/2017","06/01/2017","A","CWS","Local government","State","350","GWP","-","-","-","N","N","115"
"04","2017","3","FL4134358","DADE JUVENILE RESIDENTIAL CENTER","FL","COPPER SUMMARY","2.265","01/01/2016","12/01/2016","A","CWS","Private","State","75","GW","-","-","-","N","N","6"
"04","2017","3","FL4501520","US SUGAR CORP-AG OFFICE","FL","COPPER SUMMARY","1.37","01/01/2016","12/01/2016","A","NTNCWS","Private","State","100","SW","-","10-01","05-01","N","N","4"
"04","2017","3","FL5114113","S.W. FLORIDA RESEARCH ED. CTR.","FL","COPPER SUMMARY","1.9","01/01/2016","12/01/2016","A","NTNCWS","State government","State","99","GW","-","01-01","12-31","N","N","1"
"04","2017","3","FL6090601","PROGRESS ENERGY FLORIDA (S)","FL","COPPER SUMMARY","1.4","01/01/2016","06/01/2016","A","NTNCWS","Private","State","200","GW","-","01-01","12-31","N","N","100"
"04","2017","3","FL6290222","HCPUD/CALM HARBOR SUBDIVISION","FL","COPPER SUMMARY","1.43","01/01/2016","12/01/2016","A","CWS","Private","State","55","GW","-","-","-","N","N","26"
"04","2017","3","FL6296193","MACDILL AIR FORCE BASE","FL","COPPER SUMMARY","1.46","01/01/2016","06/01/2016","A","CWS","Federal government","State","11965","SWP","-","-","-","N","N","500"
"04","2017","3","FL6296193","MACDILL AIR FORCE BASE","FL","COPPER SUMMARY","1.61","07/01/2016","12/01/2016","A","CWS","Federal government","State","11965","SWP","-","-","-","N","N","500"
"04","2017","3","FL6424798","RAINBOW SPRINGS FIRE STA ; GOV'T COMPLEX","FL","COPPER SUMMARY","2","01/01/2016","12/01/2016","A","NTNCWS","Local government","State","32","GW","-","01-01","12-31","N","N","3"
"04","2017","3","FL6511076","LINDA LAKE GROVES","FL","COPPER SUMMARY","3","01/01/2016","06/01/2016","A","CWS","Private","State","283","GW","-","-","-","N","N","60"
"04","2017","3","FL6511076","LINDA LAKE GROVES","FL","COPPER SUMMARY","5","07/01/2016","12/01/2016","A","CWS","Private","State","283","GW","-","-","-","N","N","60"
"04","2017","3","FL6512033","PCUD-BLANTON LAKE PARK","FL","COPPER SUMMARY","1.56","07/01/2016","12/01/2016","A","CWS","Private","State","120","GW","-","-","-","N","N","46"
"04","2017","3","FL6512033","PCUD-BLANTON LAKE PARK","FL","COPPER SUMMARY","2.45","01/01/2016","06/01/2016","A","CWS","Private","State","120","GW","-","-","-","N","N","46"
"04","2017","3","FL6512033","PCUD-BLANTON LAKE PARK","FL","COPPER SUMMARY","2.13","01/01/2016","06/01/2016","A","CWS","Private","State","120","GW","-","-","-","N","N","46"
"04","2017","3","FL6512209","CYPRESS ELEM SCHOOL","FL","COPPER SUMMARY","5.2","01/01/2016","12/01/2016","A","NTNCWS","Local government","State","975","GW","-","01-01","12-31","N","Y","7"
"04","2017","3","FL6515257","ALL KIDS ACADEMY","FL","COPPER SUMMARY","1.6","01/01/2016","12/01/2016","A","NTNCWS","Private","State","200","GW","-","01-01","12-31","N","Y","1"
"04","2017","3","FL6530223","CALVARY ASSEMBLY OF GOD","FL","COPPER SUMMARY","1.5","01/01/2016","12/01/2016","A","NTNCWS","Private","State","100","GW","-","01-01","12-31","N","N","2"
"04","2017","3","GA0210021","B & G-VON REG SUBDIVISION","GA","COPPER SUMMARY","1.7","01/01/2016","12/31/2016","A","CWS","Private","State","328","GW","-","-","-","N","N","126"
"04","2017","3","GA0210021","B & G-VON REG SUBDIVISION","GA","COPPER SUMMARY","1.9","01/01/2017","06/30/2017","A","CWS","Private","State","328","GW","-","-","-","N","N","126"
"04","2017","3","GA0770107","SHOAL CREEK","GA","COPPER SUMMARY","2.4","07/01/2016","12/31/2016","A","CWS","Private","State","559","GW","-","-","-","N","N","429"
"04","2017","3","GA0770107","SHOAL CREEK","GA","COPPER SUMMARY","1.4","01/01/2016","06/30/2016","A","CWS","Private","State","559","GW","-","-","-","N","N","429"
"04","2017","3","GA0770109","RUSTICA ESTATES","GA","COPPER SUMMARY","1.8","01/01/2016","12/31/2016","A","CWS","Private","State","208","GW","-","-","-","N","N","34"
"04","2017","3","GA0850027","GOLDEN RIDGE","GA","COPPER SUMMARY","2.1","01/01/2016","06/30/2016","A","CWS","Private","State","42","GW","-","-","-","N","N","16"
"04","2017","3","GA1050000","BOWMAN","GA","COPPER SUMMARY","1.9","01/01/2016","12/31/2018","A","CWS","Local government","State","862","GW","-","-","-","N","N","434"
"04","2017","3","GA1050000","BOWMAN","GA","COPPER SUMMARY","2.8","01/01/2017","06/30/2017","A","CWS","Local government","State","862","GW","-","-","-","N","N","434"
"04","2017","3","GA1450008","SKY MEADOWS SUBDIVISION","GA","COPPER SUMMARY","1.535","01/01/2016","06/30/2016","A","CWS","Private","State","57","GW","-","-","-","N","N","25"
"04","2017","3","GA1450008","SKY MEADOWS SUBDIVISION","GA","COPPER SUMMARY","4.1","01/01/2017","06/30/2017","A","CWS","Private","State","57","GW","-","-","-","N","N","25"
"04","2017","3","GA1630007","GRANGE ROAD WATER SYSTEM","GA","COPPER SUMMARY","1.8","01/01/2017","06/30/2017","A","NTNCWS","Local government","State","190","GW","-","01-01","12-31","N","N","1"
"04","2017","3","GA1850300","SUMMERPLACE NORTH SUBDIVISION","GA","COPPER SUMMARY","1.455","01/01/2017","06/30/2017","A","CWS","Private","State","44","GW","-","-","-","N","N","17"
"04","2017","3","GA1850300","SUMMERPLACE NORTH SUBDIVISION","GA","COPPER SUMMARY","4.955","01/01/2016","12/31/2018","A","CWS","Private","State","44","GW","-","-","-","N","N","17"
"04","2017","3","GA1850300","SUMMERPLACE NORTH SUBDIVISION","GA","COPPER SUMMARY","2.005","07/01/2016","12/31/2016","A","CWS","Private","State","44","GW","-","-","-","N","N","17"
"04","2017","3","GA1950006","BROWN BROTHERS FARM SUBDIVISION","GA","COPPER SUMMARY","8.4","01/01/2016","12/31/2016","A","CWS","Private","State","650","GW","-","-","-","N","N","250"
"04","2017","3","GA1950006","BROWN BROTHERS FARM SUBDIVISION","GA","COPPER SUMMARY","1.4","01/01/2017","06/30/2017","A","CWS","Private","State","650","GW","-","-","-","N","N","250"
"04","2017","3","GA1950006","BROWN BROTHERS FARM SUBDIVISION","GA","COPPER SUMMARY","2.4","07/01/2016","12/31/2016","A","CWS","Private","State","650","GW","-","-","-","N","N","250"
"04","2017","3","GA1950045","APPLE ACRES-KINGSTON-GATEWOOD","GA","COPPER SUMMARY","1.8","07/01/2016","12/31/2016","A","CWS","Private","State","294","GW","-","-","-","N","N","113"
"04","2017","3","GA1950045","APPLE ACRES-KINGSTON-GATEWOOD","GA","COPPER SUMMARY","5.7","01/01/2016","12/31/2016","A","CWS","Private","State","294","GW","-","-","-","N","N","113"
"04","2017","3","GA1950045","APPLE ACRES-KINGSTON-GATEWOOD","GA","COPPER SUMMARY","3.5","01/01/2017","06/30/2017","A","CWS","Private","State","294","GW","-","-","-","N","N","113"
"04","2017","3","GA2190022","OAK GROVE SUBDIVISION","GA","COPPER SUMMARY","1.6","07/01/2016","12/31/2016","A","CWS","Private","State","112","GW","-","-","-","N","N","43"
"04","2017","3","GA2190022","OAK GROVE SUBDIVISION","GA","COPPER SUMMARY","1.45","01/01/2016","12/31/2016","A","CWS","Private","State","112","GW","-","-","-","N","N","43"
"04","2017","3","GA2190035","PINEHILL SUBDIVISION","GA","COPPER SUMMARY","4.4","01/01/2016","06/30/2016","A","CWS","Private","State","96","GW","-","-","-","N","N","37"
"04","2017","3","GA2190035","PINEHILL SUBDIVISION","GA","COPPER SUMMARY","1.475","07/01/2016","12/31/2016","A","CWS","Private","State","96","GW","-","-","-","N","N","37"
"04","2017","3","GA2190071","WRANGLERS HIDE AWAY","GA","COPPER SUMMARY","1.8","01/01/2017","06/30/2017","A","CWS","Private","State","57","GW","-","-","-","N","N","22"
"04","2017","3","GA2210002","MAXEYS","GA","COPPER SUMMARY","3.2","01/01/2016","12/31/2016","A","CWS","Local government","State","325","GW","-","-","-","N","N","125"
"04","2017","3","GA2550002","CUMBERLAND SPRINGS","GA","COPPER SUMMARY","2.3","01/01/2016","06/30/2016","A","CWS","Private","State","122","GW","-","-","-","N","N","47"
"04","2017","3","GA2550002","CUMBERLAND SPRINGS","GA","COPPER SUMMARY","1.9","07/01/2016","12/31/2016","A","CWS","Private","State","122","GW","-","-","-","N","N","47"
"04","2017","3","GA2730016","LITTLE ANGELS DAY CARE CENTER","GA","COPPER SUMMARY","3.05","01/01/2016","06/30/2016","A","NTNCWS","Private","State","70","GW","-","01-01","12-31","N","Y","1"
"04","2017","3","GA3030001","DEEPSTEP","GA","COPPER SUMMARY","3.455","01/01/2016","12/31/2018","A","CWS","Local government","State","131","GW","-","-","-","N","N","70"
"04","2017","3","GA3190020","CARBO CERAMICS TOOMSBORO","GA","COPPER SUMMARY","1.35","01/01/2016","12/31/2016","A","NTNCWS","Private","State","25","GW","-","01-01","12-31","N","N","1"
"07","2017","3","IA1155049","NEWELL WATER TREATMENT PLANT","IA","COPPER SUMMARY","1.6","07/01/2016","12/31/2016","A","CWS","Local government","State","891","GW","-","-","-","N","N","396"
"07","2017","3","IA1155049","NEWELL WATER TREATMENT PLANT","IA","COPPER SUMMARY","1.5","01/01/2016","06/30/2016","A","CWS","Local government","State","891","GW","-","-","-","N","N","396"
"07","2017","3","IA1155049","NEWELL WATER TREATMENT PLANT","IA","COPPER SUMMARY","1.6","01/01/2017","06/30/2017","A","CWS","Local government","State","891","GW","-","-","-","N","N","396"
"07","2017","3","IA1970801","HOMELAND ENERGY SOLUTION LLC","IA","COPPER SUMMARY","1.6","01/01/2016","12/31/2016","A","NTNCWS","Private","State","55","GW","-","01-01","12-31","N","N","1"
"07","2017","3","IA4388034","WOODBINE WATER DEPARTMENT","IA","COPPER SUMMARY","2","01/01/2016","06/30/2016","A","CWS","Local government","State","1464","GW","-","-","-","N","N","763"
"07","2017","3","IA4840042","LADORA WATER SUPPLY","IA","COPPER SUMMARY","1.63","07/01/2016","12/31/2016","A","CWS","Local government","State","283","GW","-","-","-","N","N","142"
"07","2017","3","IA4880087","HIGH AND WEST AMANA WATER SUPPLY","IA","COPPER SUMMARY","2.9","01/01/2016","06/30/2016","A","CWS","Local government","State","250","GW","-","-","-","N","N","135"
"07","2017","3","IA4880087","HIGH AND WEST AMANA WATER SUPPLY","IA","COPPER SUMMARY","2.8","07/01/2016","12/31/2016","A","CWS","Local government","State","250","GW","-","-","-","N","N","135"
"07","2017","3","IA5213101","FARMERS ALL NATURAL CREAMERY","IA","COPPER SUMMARY","1.6","01/01/2016","06/30/2016","A","NTNCWS","Private","State","27","GW","-","01-01","12-31","N","N","2"
"07","2017","3","IA7329501","CLARINDA TREATMENT COMPLEX","IA","COPPER SUMMARY","4.38","07/01/2016","12/31/2016","A","CWS","State government","State","1439","GW","-","-","-","N","N","1"
"07","2017","3","IA8580057","SLATER MUNI WATER DEPT","IA","COPPER SUMMARY","1.37","07/01/2017","12/31/2017","A","CWS","Local government","State","1489","GUP","-","-","-","N","N","575"
"10","2017","3","ID1090185","HOPE ELEMENTARY SCHOOL","ID","COPPER SUMMARY","1.591","01/01/2017","06/30/2017","A","NTNCWS","Local government","State","125","GW","-","01-01","12-31","N","Y","1"
"10","2017","3","ID5420104","AGRI-SERVICE","ID","COPPER SUMMARY","1.665","01/01/2016","06/30/2016","A","NTNCWS","Private","State","70","GW","-","01-01","12-31","N","N","1"
"10","2017","3","ID7300128","IDAHO FISH AND GAME","ID","COPPER SUMMARY","2.834","07/01/2016","12/31/2016","A","NTNCWS","State government","State","45","GW","-","01-01","12-31","N","N","3"
"10","2017","3","ID7300128","IDAHO FISH AND GAME","ID","COPPER SUMMARY","1.771","01/01/2017","06/30/2017","A","NTNCWS","State government","State","45","GW","-","01-01","12-31","N","N","3"
"10","2017","3","ID7300128","IDAHO FISH AND GAME","ID","COPPER SUMMARY","3.53","01/01/2016","06/30/2016","A","NTNCWS","State government","State","45","GW","-","01-01","12-31","N","N","3"
"05","2017","3","IL0010050","CAMP POINT","IL","COPPER SUMMARY","1.8","07/01/2016","12/31/2016","A","CWS","Local government","State","1132","GWP","-","-","-","N","N","555"
"05","2017","3","IL0010050","CAMP POINT","IL","COPPER SUMMARY","1.9","01/01/2017","06/30/2017","A","CWS","Local government","State","1132","GWP","-","-","-","N","N","555"
"05","2017","3","IL0015350","ABS WATER COOP","IL","COPPER SUMMARY","1.98","01/01/2016","06/30/2016","A","CWS","Private","State","6921","GWP","-","-","-","N","N","2662"
"05","2017","3","IL0015350","ABS WATER COOP","IL","COPPER SUMMARY","1.44","07/01/2016","12/31/2016","A","CWS","Private","State","6921","GWP","-","-","-","N","N","2662"
"05","2017","3","IL0410250","NEWMAN","IL","COPPER SUMMARY","1.58","01/01/2016","06/30/2016","A","CWS","Local government","State","950","GW","-","-","-","N","N","450"
"05","2017","3","IL0414060","ATWOOD","IL","COPPER SUMMARY","1.47","01/01/2017","06/30/2017","A","CWS","Local government","State","1250","GW","-","-","-","N","N","600"
"05","2017","3","IL0414060","ATWOOD","IL","COPPER SUMMARY","1.46","07/01/2016","12/31/2016","A","CWS","Local government","State","1250","GW","-","-","-","N","N","600"
"05","2017","3","IL0414060","ATWOOD","IL","COPPER SUMMARY","1.74","01/01/2016","06/30/2016","A","CWS","Local government","State","1250","GW","-","-","-","N","N","600"
"05","2017","3","IL0535100","STELLE COMMUNITY ASSN","IL","COPPER SUMMARY","1.47","01/01/2016","06/30/2016","A","CWS","Private","State","100","GW","-","-","-","N","N","50"
"05","2017","3","IL0735280","LYNWOOD 3RD ADDITION","IL","COPPER SUMMARY","2.95","01/01/2016","12/31/2016","A","CWS","Private","State","100","GW","-","-","-","N","N","35"
"05","2017","3","IL0735600","GENESEO HILLS SUBDIVISION","IL","COPPER SUMMARY","2.5","01/01/2016","06/30/2016","A","CWS","Private","State","500","GW","-","-","-","N","N","150"
"05","2017","3","IL0735600","GENESEO HILLS SUBDIVISION","IL","COPPER SUMMARY","3.9","07/01/2016","12/31/2016","A","CWS","Private","State","500","GW","-","-","-","N","N","150"
"05","2017","3","IL0890150","BURLINGTON","IL","COPPER SUMMARY","1.69","01/01/2016","06/30/2016","A","CWS","Local government","State","633","GW","-","-","-","N","N","215"
"05","2017","3","IL0890150","BURLINGTON","IL","COPPER SUMMARY","1.5","01/01/2017","06/30/2017","A","CWS","Local government","State","633","GW","-","-","-","N","N","215"
"05","2017","3","IL0890150","BURLINGTON","IL","COPPER SUMMARY","1.48","07/01/2016","12/31/2016","A","CWS","Local government","State","633","GW","-","-","-","N","N","215"
"05","2017","3","IL0890800","SOUTH ELGIN","IL","COPPER SUMMARY","2.8","07/01/2016","12/31/2016","A","CWS","Local government","State","21985","GW","-","-","-","N","N","7584"
"05","2017","3","IL0890800","SOUTH ELGIN","IL","COPPER SUMMARY","1.9","01/01/2017","06/30/2017","A","CWS","Local government","State","21985","GW","-","-","-","N","N","7584"
"05","2017","3","IL0890800","SOUTH ELGIN","IL","COPPER SUMMARY","2.2","01/01/2016","06/30/2016","A","CWS","Local government","State","21985","GW","-","-","-","N","N","7584"
"05","2017","3","IL1110300","HEBRON","IL","COPPER SUMMARY","1.4","01/01/2017","06/30/2017","A","CWS","Local government","State","1200","GW","-","-","-","N","N","567"
"05","2017","3","IL1110300","HEBRON","IL","COPPER SUMMARY","1.85","01/01/2016","06/30/2016","A","CWS","Local government","State","1200","GW","-","-","-","N","N","567"
"05","2017","3","IL1110300","HEBRON","IL","COPPER SUMMARY","1.377","07/01/2016","12/31/2016","A","CWS","Local government","State","1200","GW","-","-","-","N","N","567"
"05","2017","3","IL1115750","WONDER LAKE","IL","COPPER SUMMARY","1.61","07/01/2016","12/31/2016","A","CWS","Local government","State","4500","GW","-","-","-","N","N","1239"
"05","2017","3","IL1130450","DANVERS","IL","COPPER SUMMARY","2.2","01/01/2017","06/30/2017","A","CWS","Local government","State","1183","GW","-","-","-","N","N","485"
"05","2017","3","IL1330200","MAEYSTOWN","IL","COPPER SUMMARY","1.62","01/01/2017","06/30/2017","A","CWS","Local government","State","157","GW","-","-","-","N","N","142"
"05","2017","3","IL1330200","MAEYSTOWN","IL","COPPER SUMMARY","1.73","07/01/2016","12/31/2016","A","CWS","Local government","State","157","GW","-","-","-","N","N","142"
"05","2017","3","IL1330200","MAEYSTOWN","IL","COPPER SUMMARY","1.58","01/01/2016","06/30/2016","A","CWS","Local government","State","157","GW","-","-","-","N","N","142"
"05","2017","3","IL1430500","MAPLETON","IL","COPPER SUMMARY","2.2","01/01/2017","06/30/2017","A","CWS","Local government","State","250","GWP","-","-","-","N","N","115"
"05","2017","3","IL1470200","DE LAND","IL","COPPER SUMMARY","1.84","01/01/2016","06/30/2016","A","CWS","Local government","State","475","GW","-","-","-","N","N","213"
"05","2017","3","IL1470350","MONTICELLO","IL","COPPER SUMMARY","1.5","07/01/2016","12/31/2016","A","CWS","Local government","State","5250","GW","-","-","-","N","N","2311"
"05","2017","3","IL1470350","MONTICELLO","IL","COPPER SUMMARY","1.5","01/01/2017","06/30/2017","A","CWS","Local government","State","5250","GW","-","-","-","N","N","2311"
"05","2017","3","IL1630070","CONCORDIA WATER COOPERATIVE","IL","COPPER SUMMARY","1.724","01/01/2016","06/30/2016","A","CWS","Private","State","425","SWP","-","-","-","N","N","170"
"05","2017","3","IL1790500","MORTON","IL","COPPER SUMMARY","2.9","01/01/2017","06/30/2017","A","CWS","Local government","State","17000","GW","-","-","-","N","N","6300"
"05","2017","3","IL1790500","MORTON","IL","COPPER SUMMARY","3.7","01/01/2016","06/30/2016","A","CWS","Local government","State","17000","GW","-","-","-","N","N","6300"
"05","2017","3","IL1790500","MORTON","IL","COPPER SUMMARY","1.8","07/01/2016","12/31/2016","A","CWS","Local government","State","17000","GW","-","-","-","N","N","6300"
"05","2017","3","IL1977910","STATEVILLE CORRECTIONAL CENTER","IL","COPPER SUMMARY","1.97","01/01/2017","06/30/2017","A","CWS","State government","State","3500","GWP","-","-","-","N","N","18"
"05","2017","3","IL1977910","STATEVILLE CORRECTIONAL CENTER","IL","COPPER SUMMARY","2.41","01/01/2016","06/30/2016","A","CWS","State government","State","3500","GWP","-","-","-","N","N","18"
"05","2017","3","IL1977910","STATEVILLE CORRECTIONAL CENTER","IL","COPPER SUMMARY","1.76","07/01/2016","12/31/2016","A","CWS","State government","State","3500","GWP","-","-","-","N","N","18"
"05","2017","3","IL3055483","EXCEL FOUNDRY & MACHINE","IL","COPPER SUMMARY","1.6","01/01/2017","06/30/2017","A","NTNCWS","Public/Private","State","165","GW","-","01-01","12-31","N","N","4"
"05","2017","3","IL3113837","ILLINOIS CENTRAL","IL","COPPER SUMMARY","130","01/01/2017","06/30/2017","A","NTNCWS","Private","State","230","GW","-","01-01","12-31","N","N","2"
"05","2017","3","IL3147652","CORNERSTONE CHRISTIAN ACADEMY","IL","COPPER SUMMARY","2.5","01/01/2016","06/30/2016","A","NTNCWS","Private","State","475","GW","-","09-01","05-01","N","Y","1"
"05","2017","3","IL3147652","CORNERSTONE CHRISTIAN ACADEMY","IL","COPPER SUMMARY","3.3","07/01/2016","12/31/2016","A","NTNCWS","Private","State","475","GW","-","09-01","05-01","N","Y","1"
"05","2017","3","IL3150102","FORMING AMERICA LTD","IL","COPPER SUMMARY","1.9","01/01/2016","12/31/2016","A","NTNCWS","Private","State","40","GW","-","01-01","12-31","N","N","1"
"05","2017","3","IL3154047","FULL FILL INDUSTRIES","IL","COPPER SUMMARY","1.7","01/01/2016","12/31/2016","A","NTNCWS","Private","State","200","GW","-","01-01","12-31","N","N","2"
"05","2017","3","IL3155952","CHRIST COMUNITY CHURCH","IL","COPPER SUMMARY","1.97","01/01/2016","12/31/2016","A","NTNCWS","Private","State","468","GW","-","01-01","12-31","N","Y","1"
"05","2017","3","IL3155952","CHRIST COMUNITY CHURCH","IL","COPPER SUMMARY","2.1","01/01/2017","06/30/2017","A","NTNCWS","Private","State","468","GW","-","01-01","12-31","N","Y","1"
"05","2017","3","IL3156471","PCS PHOSPHATE","IL","COPPER SUMMARY","103","01/01/2017","06/30/2017","A","NTNCWS","Private","State","36","GW","-","01-01","12-31","N","N","1"
"05","2017","3","IN2120006","THE CROSSING - FRANKFORT","IN","COPPER SUMMARY","1.35","07/01/2016","12/31/2016","A","NTNCWS","Private","State","75","GW","-","01-01","12-31","N","Y","1"
"05","2017","3","IN2120809","BAUER HEAD START","IN","COPPER SUMMARY","1.6","07/01/2016","12/31/2016","A","NTNCWS","Private","State","65","GW","-","01-01","12-31","N","Y","1"
"05","2017","3","IN2201043","ENTECH, INC","IN","COPPER SUMMARY","4.3","07/01/2016","12/31/2016","A","NTNCWS","Private","State","55","GW","-","01-01","12-31","N","N","1"
"05","2017","3","IN2340837","WESTERN SCHOOL CORPORATION","IN","COPPER SUMMARY","2.04","01/01/2016","06/30/2016","A","NTNCWS","Local government","State","3010","GW","-","01-01","12-31","N","Y","2"
"05","2017","3","IN2340837","WESTERN SCHOOL CORPORATION","IN","COPPER SUMMARY","1.74","07/01/2016","12/31/2016","A","NTNCWS","Local government","State","3010","GW","-","01-01","12-31","N","Y","2"
"05","2017","3","IN2500891","SHADY REST HOME - WEST WELL","IN","COPPER SUMMARY","2","07/01/2016","12/31/2016","A","NTNCWS","Private","State","92","GW","-","01-01","12-31","N","N","1"
"05","2017","3","IN2500891","SHADY REST HOME - WEST WELL","IN","COPPER SUMMARY","1.63","01/01/2016","12/31/2016","A","NTNCWS","Private","State","92","GW","-","01-01","12-31","N","N","1"
"05","2017","3","IN2770800","MEROM GENERATING STATION","IN","COPPER SUMMARY","1.72","01/01/2017","06/30/2017","A","NTNCWS","Private","State","240","GW","-","01-01","12-31","N","N","1"
"05","2017","3","IN2770800","MEROM GENERATING STATION","IN","COPPER SUMMARY","1.75","01/01/2016","06/30/2016","A","NTNCWS","Private","State","240","GW","-","01-01","12-31","N","N","1"
"05","2017","3","IN5237008","HERITAGE PARK APARTMENTS","IN","COPPER SUMMARY","2.7","07/01/2016","12/31/2016","A","CWS","Private","State","65","GW","-","-","-","N","N","24"
"05","2017","3","IN5237015","NORTHWEST JASPER REGIONAL WATER DISTRICT","IN","COPPER SUMMARY","1.9","01/01/2016","06/30/2016","A","CWS","Local government","State","3815","GW","-","-","-","N","N","875"
"05","2017","3","IN5241009","WHITELAND WATER WORKS","IN","COPPER SUMMARY","1.68","01/01/2016","12/31/2016","A","CWS","Local government","State","4270","GWP","-","-","-","N","N","1708"
"05","2017","3","IN5241009","WHITELAND WATER WORKS","IN","COPPER SUMMARY","1.59","01/01/2017","06/30/2017","A","CWS","Local government","State","4270","GWP","-","-","-","N","N","1708"
"05","2017","3","IN5241010","INDIANA MASONIC HOME","IN","COPPER SUMMARY","2.32","01/01/2016","06/30/2016","A","CWS","Private","State","579","GWP","-","-","-","N","N","62"
"05","2017","3","IN5244010","WOLCOTTVILLE WATER WORKS","IN","COPPER SUMMARY","1.5","01/01/2017","06/30/2017","A","CWS","Local government","State","1035","GW","-","-","-","N","N","331"
"05","2017","3","IN5252019","HILLTOP FARMS PHASE TWO, L.P.","IN","COPPER SUMMARY","1.8","01/01/2016","12/31/2018","A","CWS","Private","State","130","GW","-","-","-","N","N","48"
"05","2017","3","IN5252019","HILLTOP FARMS PHASE TWO, L.P.","IN","COPPER SUMMARY","1.9","01/01/2017","06/30/2017","A","CWS","Private","State","130","GW","-","-","-","N","N","48"
"05","2017","3","IN5256006","MOROCCO WATER DEPARTMENT","IN","COPPER SUMMARY","1.63","07/01/2016","12/31/2016","A","CWS","Local government","State","1200","GW","-","-","-","N","N","542"
"05","2017","3","IN5256006","MOROCCO WATER DEPARTMENT","IN","COPPER SUMMARY","1.96","01/01/2016","06/30/2016","A","CWS","Local government","State","1200","GW","-","-","-","N","N","542"
"05","2017","3","IN5256006","MOROCCO WATER DEPARTMENT","IN","COPPER SUMMARY","1.96","01/01/2016","06/30/2016","A","CWS","Local government","State","1200","GW","-","-","-","N","N","542"
"05","2017","3","IN5263006","WINSLOW WATER WORKS","IN","COPPER SUMMARY","1.61","01/01/2016","12/31/2018","A","CWS","Local government","State","1075","GWP","-","-","-","N","N","447"
"07","2017","3","KS2001515","LEON, CITY OF","KS","COPPER SUMMARY","1.5","01/01/2016","06/30/2016","A","CWS","Local government","State","701","SWP","-","-","-","N","N","285"
"07","2017","3","KS2002907","CONCORDIA, CITY OF","KS","COPPER SUMMARY","1.5","01/01/2016","06/30/2016","A","CWS","Local government","State","5179","GW","-","-","-","N","N","2443"
"07","2017","3","KS2004105","SOLOMON, CITY OF","KS","COPPER SUMMARY","1.5","01/01/2016","12/31/2016","A","CWS","Local government","State","1054","GW","-","-","-","N","N","490"
"07","2017","3","KS2008719","JEFFERSON CO RWD 2","KS","COPPER SUMMARY","1.7","07/01/2016","12/31/2016","A","CWS","Local government","State","642","GW","-","-","-","N","N","98"
"07","2017","3","KS2008719","JEFFERSON CO RWD 2","KS","COPPER SUMMARY","2","01/01/2017","06/30/2017","A","CWS","Local government","State","642","GW","-","-","-","N","N","98"
